MONTHLY SALES BY TITLE
MARBLE PRESS LLC - 57395
PERIOD - 1224
ISBN #,TITLE,WAREHOUSE,ORDER #,PONO,CUSTOMER,UNITS SOLD,DISC %,AMOUNT
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6366802,5X35RWFF,AMAZON.COM SERVICES INC ATLGX,1,50.00,4.99
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6366804,4EP7PWYI,AMAZON.COM SERVICES INC ATLGX,2,50.00,9.99
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6366810,21QNRY5C,AMAZON.COM SERVICES INC ATLGX,2,50.00,9.99
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6366812,2TNEIB6W,AMAZON.COM SERVICES INC ATLGX,4,50.00,19.98
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6366846,44DMTX1C,AMAZON.COM SERVICES INC ATLGX,2,50.00,9.99
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6375334,8YLZYW3M,AMAZON.COM SERVICES INC ATLGX,1,50.00,4.99
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6371072,MOM3934073,BAKER & TAYLOR BOOKS,3,50.00,14.98
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6371085,COM2172798,BAKER & TAYLOR BOOKS,4,50.00,19.98
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6373364,1015155302585,BARNES & NOBLE INC,20,46.00,107.89
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6373259,771916,BRODART CO,1,50.00,4.99
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),JB,6376778,November 2024 Receipts,FRASER DIRECT,2,25.00,15.30
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6363944,CZ324T6R,INGRAM BOOK COMPANY,4,50.00,19.98
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6367433,DZ331SAR,INGRAM BOOK COMPANY,6,50.00,29.97
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6369393,NZ338TOR,INGRAM BOOK COMPANY,2,50.00,9.99
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6366603,224330009,MACKIN EDUCATIONAL RESOURCES,2,55.00,8.99
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6375182,224358010,MACKIN EDUCATIONAL RESOURCES,1,55.00,4.50
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6373653,0218587RO,MAPLE TREE BOOKS LLC,1,45.00,5.49
SUBTOTAL 9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),,,,,59,,306.98
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,6373364,1015155302585,BARNES & NOBLE INC,20,46.00,107.89
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,6368441,770898,BRODART CO,3,50.00,14.98
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,6370432,8908899,FOLLETT SCHOOL SOLUTIONS,35,55.00,157.34
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),JB,6376778,November 2024 Receipts,FRASER DIRECT,87,25.00,424.78
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,6374781,386172,HERTZBERG NEW METHOD INC,1,40.00,5.99
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,6360561,NZ317NOR,INGRAM BOOK COMPANY,4,50.00,19.98
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,6372318,EZ345W6R,INGRAM BOOK COMPANY,5,50.00,24.97
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,6366603,224330009,MACKIN EDUCATIONAL RESOURCES,2,55.00,8.99
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,6375182,224358010,MACKIN EDUCATIONAL RESOURCES,1,55.00,4.50
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,6372951,10021457,WATERMARK BOOKS,3,45.00,16.48
SUBTOTAL 9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),,,,,161,,785.90
9781958325230,DOGS NEXT DOOR,1,6368443,770786,BRODART CO,1,50.00,9.49
9781958325230,DOGS NEXT DOOR,1,6372345,771567,BRODART CO,1,50.00,9.49
9781958325230,DOGS NEXT DOOR,1,6367505,770633,BRODART CO,1,50.00,9.49
9781958325230,DOGS NEXT DOOR,1,6368442,770767,BRODART CO,1,50.00,9.49
9781958325230,DOGS NEXT DOOR,1,6376744,BO444559,CHILDREN'S BOOK WORLD,4,45.00,41.78
9781958325230,DOGS NEXT DOOR,1,6367459,T00648,CHILDREN'S PLUS  INC,2,55.00,17.09
9781958325230,DOGS NEXT DOOR,1,6367439,EZ331YBR,INGRAM BOOK COMPANY,2,50.00,18.99
9781958325230,DOGS NEXT DOOR,1,6369393,NZ338TOR,INGRAM BOOK COMPANY,4,50.00,37.98
9781958325230,DOGS NEXT DOOR,1,CM576002,L40428XX,INGRAM BOOK COMPANY,-4,49.98,-40.00
9781958325230,DOGS NEXT DOOR,1,6373653,0218587RO,MAPLE TREE BOOKS LLC,1,45.00,10.44
SUBTOTAL 9781958325230,DOGS NEXT DOOR,,,,,13,,124.24
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6369725,2750,EAST BAY BOOKSELLERS,1,45.00,7.69
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,CM576215,6332013,FOLLETT SCHOOL SOLUTIONS,-1,55.00,-6.30
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6372994,8922791,FOLLETT SCHOOL SOLUTIONS,20,55.00,125.91
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,CM576234,6070685,LETTERPRESS BOOKS,-1,45.00,-7.69
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6373390,224351009,MACKIN EDUCATIONAL RESOURCES,1,55.00,6.30
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6372950,M21145892,NORTHSHIRE BOOKSTORE,1,45.00,7.69
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6376775,1305463,STRAND BOOKSTORE,2,50.00,13.99
SUBTOTAL 9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,,,,,23,,147.59
9781958325018,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6376413,Q3 2024 SALES,OVERDRIVE INC,1,50.00,4.99
9781958325018,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6376413,Q3 2024 SALES,OVERDRIVE INC,1,50.00,4.99
9781958325018,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6376413,Q3 2024 SALES,OVERDRIVE INC,1,50.00,4.99
SUBTOTAL 9781958325018,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,,,,,3,,14.97
9781958325247,GIANT BABY!,1,6369399,COM9078136,BAKER & TAYLOR BOOKS,0,50.00,0.00
9781958325247,GIANT BABY!,1,6369427,MOM9087325,BAKER & TAYLOR BOOKS,0,50.00,0.00
SUBTOTAL 9781958325247,GIANT BABY!,,,,,0,,0.00
9781958325100,LINDEN: THE STORY OF A TREE,1,6375182,224358010,MACKIN EDUCATIONAL RESOURCES,1,55.00,8.55
9781958325100,LINDEN: THE STORY OF A TREE,1,6372979,061252,RED BALLOON BOOKSHOP  THE,1,45.00,10.44
SUBTOTAL 9781958325100,LINDEN: THE STORY OF A TREE,,,,,2,,18.99
9781958325186,LITTLE WOLFS HOWL: A STORY OF GETTING LOST ONLY TO FIND ONES VOICE,1,6371072,MOM3934073,BAKER & TAYLOR BOOKS,2,50.00,19.99
9781958325186,LITTLE WOLFS HOWL: A STORY OF GETTING LOST ONLY TO FIND ONES VOICE,1,6367505,770633,BRODART CO,4,50.00,39.98
9781958325186,LITTLE WOLFS HOWL: A STORY OF GETTING LOST ONLY TO FIND ONES VOICE,1,6367459,T00648,CHILDREN'S PLUS  INC,1,55.00,9.00
9781958325186,LITTLE WOLFS HOWL: A STORY OF GETTING LOST ONLY TO FIND ONES VOICE,JB,6376778,November 2024 Receipts,FRASER DIRECT,75,25.00,754.31
9781958325186,LITTLE WOLFS HOWL: A STORY OF GETTING LOST ONLY TO FIND ONES VOICE,1,6367433,DZ331SAR,INGRAM BOOK COMPANY,9,50.00,89.95
SUBTOTAL 9781958325186,LITTLE WOLFS HOWL: A STORY OF GETTING LOST ONLY TO FIND ONES VOICE,,,,,91,,913.23
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,CM576521,NOVEMBER RETURNS,FRASER DIRECT,0,25.00,-14.24
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6368969,,PETERSONS FRESH MARKET,12,45.00,125.33
SUBTOTAL 9781958325025,MY BIG EMBARRASSING ELEPHANT,,,,,12,,111.09
9781958325032,MY BIG EMBARRASSING ELEPHANT,1,6376415,NOVEMBER 2024 SALES,MIDWEST TAPE LLC,1,,0.28
SUBTOTAL 9781958325032,MY BIG EMBARRASSING ELEPHANT,,,,,1,,0.28
9781958325124,ONE ALLEY SUMMER: A NOVEL OF FRIENDSHIP AND GROWING UP,1,CM575958,18226895354551,AMAZON.COM SERVICES INC ATLGX,-1,49.99,-9.00
9781958325124,ONE ALLEY SUMMER: A NOVEL OF FRIENDSHIP AND GROWING UP,1,6373259,771916,BRODART CO,1,50.00,8.99
9781958325124,ONE ALLEY SUMMER: A NOVEL OF FRIENDSHIP AND GROWING UP,1,6370502,384779,HERTZBERG NEW METHOD INC,1,40.00,10.79
9781958325124,ONE ALLEY SUMMER: A NOVEL OF FRIENDSHIP AND GROWING UP,1,6368982,224337007,MACKIN EDUCATIONAL RESOURCES,1,55.00,8.10
9781958325124,ONE ALLEY SUMMER: A NOVEL OF FRIENDSHIP AND GROWING UP,1,6371040,224344007,MACKIN EDUCATIONAL RESOURCES,4,55.00,32.38
SUBTOTAL 9781958325124,ONE ALLEY SUMMER: A NOVEL OF FRIENDSHIP AND GROWING UP,,,,,6,,51.26
9781958325087,OUR UNBREAKABLE THREAD: A FAMILYS LOVE THROUGH GENERATIONS,1,6366802,5X35RWFF,AMAZON.COM SERVICES INC ATLGX,40,50.00,379.80
9781958325087,OUR UNBREAKABLE THREAD: A FAMILYS LOVE THROUGH GENERATIONS,1,6366810,21QNRY5C,AMAZON.COM SERVICES INC ATLGX,40,50.00,379.80
9781958325087,OUR UNBREAKABLE THREAD: A FAMILYS LOVE THROUGH GENERATIONS,1,6371204,44DP8BUM,AMAZON.COM SERVICES INC ATLGX,40,50.00,379.80
9781958325087,OUR UNBREAKABLE THREAD: A FAMILYS LOVE THROUGH GENERATIONS,1,6371206,7QLGE4TP,AMAZON.COM SERVICES INC ATLGX,80,50.00,759.60
9781958325087,OUR UNBREAKABLE THREAD: A FAMILYS LOVE THROUGH GENERATIONS,1,6371211,4GEL9CDH,AMAZON.COM SERVICES INC ATLGX,40,50.00,379.80
9781958325087,OUR UNBREAKABLE THREAD: A FAMILYS LOVE THROUGH GENERATIONS,1,6371213,46U13ZMH,AMAZON.COM SERVICES INC ATLGX,40,50.00,379.80
9781958325087,OUR UNBREAKABLE THREAD: A FAMILYS LOVE THROUGH GENERATIONS,1,6371404,4H6KYZKN,AMAZON.COM SERVICES INC ATLGX,80,50.00,759.60
9781958325087,OUR UNBREAKABLE THREAD: A FAMILYS LOVE THROUGH GENERATIONS,1,6371637,78PIEZAY,AMAZON.COM SERVICES INC ATLGX,40,50.00,379.80
9781958325087,OUR UNBREAKABLE THREAD: A FAMILYS LOVE THROUGH GENERATIONS,1,6375178,424527,AMERICAN WHOLESALE BOOK CO,1000,52.00,9115.20
9781958325087,OUR UNBREAKABLE THREAD: A FAMILYS LOVE THROUGH GENERATIONS,1,6375220,COM2174511,BAKER & TAYLOR BOOKS,1,50.00,9.49
9781958325087,OUR UNBREAKABLE THREAD: A FAMILYS LOVE THROUGH GENERATIONS,1,6373408,COM2173764,BAKER & TAYLOR BOOKS,4,50.00,37.98
9781958325087,OUR UNBREAKABLE THREAD: A FAMILYS LOVE THROUGH GENERATIONS,1,6371072,MOM3934073,BAKER & TAYLOR BOOKS,1,50.00,9.49
9781958325087,OUR UNBREAKABLE THREAD: A FAMILYS LOVE THROUGH GENERATIONS,1,6371085,COM2172798,BAKER & TAYLOR BOOKS,5,50.00,47.47
9781958325087,OUR UNBREAKABLE THREAD: A FAMILYS LOVE THROUGH GENERATIONS,1,6369407,EZ338WLR,INGRAM BOOK COMPANY,5,50.00,47.47
9781958325087,OUR UNBREAKABLE THREAD: A FAMILYS LOVE THROUGH GENERATIONS,1,6369414,DZ338O6R,INGRAM BOOK COMPANY,11,50.00,104.44
9781958325087,OUR UNBREAKABLE THREAD: A FAMILYS LOVE THROUGH GENERATIONS,1,6372322,CZ345XFR,INGRAM BOOK COMPANY,12,50.00,113.94
SUBTOTAL 9781958325087,OUR UNBREAKABLE THREAD: A FAMILYS LOVE THROUGH GENERATIONS,,,,,1439,,13283.48
9781958325223,RAFA AND THE WRONG LEGS,1,6370003,771131,BRODART CO,3,50.00,28.48
9781958325223,RAFA AND THE WRONG LEGS,1,6376751,BO443436,CHILDREN'S BOOK WORLD,2,45.00,20.89
9781958325223,RAFA AND THE WRONG LEGS,1,6373331,,PETERSONS FRESH MARKET,12,45.00,125.33
9781958325223,RAFA AND THE WRONG LEGS,1,6368969,,PETERSONS FRESH MARKET,12,45.00,125.33
SUBTOTAL 9781958325223,RAFA AND THE WRONG LEGS,,,,,29,,300.03
9781958325254,SOPHIE: FRANKENSTEINS HOUND: A GRAPHIC NOVEL  VOL.2,1,6375220,COM2174511,BAKER & TAYLOR BOOKS,1,50.00,7.49
9781958325254,SOPHIE: FRANKENSTEINS HOUND: A GRAPHIC NOVEL  VOL.2,1,6373408,COM2173764,BAKER & TAYLOR BOOKS,7,50.00,52.46
9781958325254,SOPHIE: FRANKENSTEINS HOUND: A GRAPHIC NOVEL  VOL.2,1,6373438,MOM3935573,BAKER & TAYLOR BOOKS,2,50.00,14.99
9781958325254,SOPHIE: FRANKENSTEINS HOUND: A GRAPHIC NOVEL  VOL.2,1,6371072,MOM3934073,BAKER & TAYLOR BOOKS,7,50.00,52.46
9781958325254,SOPHIE: FRANKENSTEINS HOUND: A GRAPHIC NOVEL  VOL.2,1,6371085,COM2172798,BAKER & TAYLOR BOOKS,3,50.00,22.48
9781958325254,SOPHIE: FRANKENSTEINS HOUND: A GRAPHIC NOVEL  VOL.2,1,6367410,012041,BEST OF BOOKS,1,45.00,8.24
9781958325254,SOPHIE: FRANKENSTEINS HOUND: A GRAPHIC NOVEL  VOL.2,1,6370850,771412,BRODART CO,8,50.00,59.96
9781958325254,SOPHIE: FRANKENSTEINS HOUND: A GRAPHIC NOVEL  VOL.2,JB,6376778,November 2024 Receipts,FRASER DIRECT,5,25.00,41.89
9781958325254,SOPHIE: FRANKENSTEINS HOUND: A GRAPHIC NOVEL  VOL.2,1,6369393,NZ338TOR,INGRAM BOOK COMPANY,11,50.00,82.44
9781958325254,SOPHIE: FRANKENSTEINS HOUND: A GRAPHIC NOVEL  VOL.2,1,6368982,224337007,MACKIN EDUCATIONAL RESOURCES,1,55.00,6.75
9781958325254,SOPHIE: FRANKENSTEINS HOUND: A GRAPHIC NOVEL  VOL.2,1,6373390,224351009,MACKIN EDUCATIONAL RESOURCES,1,55.00,6.75
9781958325254,SOPHIE: FRANKENSTEINS HOUND: A GRAPHIC NOVEL  VOL.2,1,6373402,0006865,PENWORTHY COMPANY LLC,175,55.00,1180.46
9781958325254,SOPHIE: FRANKENSTEINS HOUND: A GRAPHIC NOVEL  VOL.2,1,6374577,32204,STOWE BOOKSTORE INC,1,45.00,8.24
SUBTOTAL 9781958325254,SOPHIE: FRANKENSTEINS HOUND: A GRAPHIC NOVEL  VOL.2,,,,,223,,1544.61
9781958325308,SOPHIE: FRANKENSTEINS HOUND: A GRAPHIC NOVEL  VOL.2,1,6366845,11YFB8LH,AMAZON.COM SERVICES INC ATLGX,28,50.00,265.86
9781958325308,SOPHIE: FRANKENSTEINS HOUND: A GRAPHIC NOVEL  VOL.2,1,6375229,MOM3936745,BAKER & TAYLOR BOOKS,3,50.00,28.48
9781958325308,SOPHIE: FRANKENSTEINS HOUND: A GRAPHIC NOVEL  VOL.2,1,6373438,MOM3935573,BAKER & TAYLOR BOOKS,3,50.00,28.48
9781958325308,SOPHIE: FRANKENSTEINS HOUND: A GRAPHIC NOVEL  VOL.2,1,6371085,COM2172798,BAKER & TAYLOR BOOKS,20,50.00,189.90
9781958325308,SOPHIE: FRANKENSTEINS HOUND: A GRAPHIC NOVEL  VOL.2,1,6370003,771131,BRODART CO,8,50.00,75.96
9781958325308,SOPHIE: FRANKENSTEINS HOUND: A GRAPHIC NOVEL  VOL.2,1,6369622,771044,BRODART CO,1,50.00,9.49
9781958325308,SOPHIE: FRANKENSTEINS HOUND: A GRAPHIC NOVEL  VOL.2,1,6372345,771567,BRODART CO,1,50.00,9.49
9781958325308,SOPHIE: FRANKENSTEINS HOUND: A GRAPHIC NOVEL  VOL.2,1,6373025,771724,BRODART CO,2,50.00,18.99
9781958325308,SOPHIE: FRANKENSTEINS HOUND: A GRAPHIC NOVEL  VOL.2,1,6373717,218685,CHILDREN'S PLUS  INC,1,55.00,8.55
9781958325308,SOPHIE: FRANKENSTEINS HOUND: A GRAPHIC NOVEL  VOL.2,1,6370431,218036,CHILDREN'S PLUS  INC,1,55.00,8.55
9781958325308,SOPHIE: FRANKENSTEINS HOUND: A GRAPHIC NOVEL  VOL.2,1,6372565,DZ346QWR,INGRAM BOOK COMPANY,28,50.00,265.86
SUBTOTAL 9781958325308,SOPHIE: FRANKENSTEINS HOUND: A GRAPHIC NOVEL  VOL.2,,,,,96,,909.61
9781958325148,SOPHIE: JURASSIC BARK: A GRAPHIC NOVEL  VOL.1,1,6375229,MOM3936745,BAKER & TAYLOR BOOKS,14,50.00,104.93
9781958325148,SOPHIE: JURASSIC BARK: A GRAPHIC NOVEL  VOL.1,1,6373438,MOM3935573,BAKER & TAYLOR BOOKS,7,50.00,52.46
9781958325148,SOPHIE: JURASSIC BARK: A GRAPHIC NOVEL  VOL.1,1,6371085,COM2172798,BAKER & TAYLOR BOOKS,2,50.00,14.99
9781958325148,SOPHIE: JURASSIC BARK: A GRAPHIC NOVEL  VOL.1,1,6370850,771412,BRODART CO,10,50.00,74.95
9781958325148,SOPHIE: JURASSIC BARK: A GRAPHIC NOVEL  VOL.1,1,6366878,217556,CHILDREN'S PLUS  INC,1,55.00,6.75
9781958325148,SOPHIE: JURASSIC BARK: A GRAPHIC NOVEL  VOL.1,JB,6376778,November 2024 Receipts,FRASER DIRECT,30,25.00,264.82
9781958325148,SOPHIE: JURASSIC BARK: A GRAPHIC NOVEL  VOL.1,1,6363944,CZ324T6R,INGRAM BOOK COMPANY,10,50.00,74.95
9781958325148,SOPHIE: JURASSIC BARK: A GRAPHIC NOVEL  VOL.1,1,6367433,DZ331SAR,INGRAM BOOK COMPANY,8,50.00,59.96
9781958325148,SOPHIE: JURASSIC BARK: A GRAPHIC NOVEL  VOL.1,1,6368982,224337007,MACKIN EDUCATIONAL RESOURCES,2,55.00,13.49
9781958325148,SOPHIE: JURASSIC BARK: A GRAPHIC NOVEL  VOL.1,1,6373390,224351009,MACKIN EDUCATIONAL RESOURCES,1,55.00,6.75
9781958325148,SOPHIE: JURASSIC BARK: A GRAPHIC NOVEL  VOL.1,1,6373402,0006865,PENWORTHY COMPANY LLC,180,55.00,1214.19
9781958325148,SOPHIE: JURASSIC BARK: A GRAPHIC NOVEL  VOL.1,1,6374577,32204,STOWE BOOKSTORE INC,1,45.00,8.24
SUBTOTAL 9781958325148,SOPHIE: JURASSIC BARK: A GRAPHIC NOVEL  VOL.1,,,,,266,,1896.48
9781958325292,SOPHIE: JURASSIC BARK: A GRAPHIC NOVEL  VOL.1,1,6369456,2TBKDZEB,AMAZON.COM SERVICES INC ATLGX,0,50.00,0.00
9781958325292,SOPHIE: JURASSIC BARK: A GRAPHIC NOVEL  VOL.1,1,6369459,83QGEO2W,AMAZON.COM SERVICES INC ATLGX,0,50.00,0.00
9781958325292,SOPHIE: JURASSIC BARK: A GRAPHIC NOVEL  VOL.1,1,6366840,7GMZSBLI,AMAZON.COM SERVICES INC ATLGX,0,50.00,0.00
9781958325292,SOPHIE: JURASSIC BARK: A GRAPHIC NOVEL  VOL.1,1,6371111,6DW3LTQI,AMAZON.COM SERVICES INC ATLGX,0,50.00,0.00
9781958325292,SOPHIE: JURASSIC BARK: A GRAPHIC NOVEL  VOL.1,1,6366752,2RCJ3POB,AMAZON.COM SERVICES INC ATLGX,0,50.00,0.00
9781958325292,SOPHIE: JURASSIC BARK: A GRAPHIC NOVEL  VOL.1,1,6371125,4TNZY46C,AMAZON.COM SERVICES INC ATLGX,0,50.00,0.00
9781958325292,SOPHIE: JURASSIC BARK: A GRAPHIC NOVEL  VOL.1,1,6369026,MOM3932675,BAKER & TAYLOR BOOKS,0,50.00,0.00
9781958325292,SOPHIE: JURASSIC BARK: A GRAPHIC NOVEL  VOL.1,1,6369038,COM2171874,BAKER & TAYLOR BOOKS,0,50.00,0.00
9781958325292,SOPHIE: JURASSIC BARK: A GRAPHIC NOVEL  VOL.1,1,BO451924,MOM3926549,BAKER & TAYLOR BOOKS,12,50.00,113.94
9781958325292,SOPHIE: JURASSIC BARK: A GRAPHIC NOVEL  VOL.1,1,BO451925,COM2167938,BAKER & TAYLOR BOOKS,20,50.00,189.90
9781958325292,SOPHIE: JURASSIC BARK: A GRAPHIC NOVEL  VOL.1,1,BO451974,MOM3931606,BAKER & TAYLOR BOOKS,16,50.00,151.92
9781958325292,SOPHIE: JURASSIC BARK: A GRAPHIC NOVEL  VOL.1,1,BO451976,COM2171157,BAKER & TAYLOR BOOKS,24,50.00,227.88
9781958325292,SOPHIE: JURASSIC BARK: A GRAPHIC NOVEL  VOL.1,1,BO451992,MOM3932675,BAKER & TAYLOR BOOKS,76,50.00,721.62
9781958325292,SOPHIE: JURASSIC BARK: A GRAPHIC NOVEL  VOL.1,1,BO451995,COM2171874,BAKER & TAYLOR BOOKS,56,50.00,531.72
9781958325292,SOPHIE: JURASSIC BARK: A GRAPHIC NOVEL  VOL.1,1,BO451914,767667,BRODART CO,9,50.00,85.45
9781958325292,SOPHIE: JURASSIC BARK: A GRAPHIC NOVEL  VOL.1,1,BO451932,768730,BRODART CO,3,50.00,28.48
9781958325292,SOPHIE: JURASSIC BARK: A GRAPHIC NOVEL  VOL.1,1,BO451948,769277,BRODART CO,3,50.00,28.48
9781958325292,SOPHIE: JURASSIC BARK: A GRAPHIC NOVEL  VOL.1,1,BO451958,769797,BRODART CO,8,50.00,75.96
