EBOOK SALES BY TITLE REPORT
57395 - MARBLE PRESS LLC
PERIOD from 09-01-25 to 09-30-25
ORDER NBR,DATE,ISBN,TITLE,QUANTITY,PRODUCT AMT
6485646,09-24-25,9781958325490,Dogs Next Door,1,5.00
6485646,09-24-25,9781958325490,Dogs Next Door,1,5.00
6485666,09-24-25,9781958325490,Dogs Next Door,1,0.50
6485666,09-24-25,9781958325490,Dogs Next Door,1,0.50
6485666,09-24-25,9781958325490,Dogs Next Door,1,0.50
6485666,09-24-25,9781958325490,Dogs Next Door,1,0.50
6485666,09-24-25,9781958325490,Dogs Next Door,1,0.50
6485666,09-24-25,9781958325490,Dogs Next Door,1,0.50
6485666,09-24-25,9781958325490,Dogs Next Door,1,0.50
Subtotal for Dogs Next Door,,,,9,13.50
 
6485638,09-24-25,9781958325018,Ellie In First Position: A Graphic Novel,1,2.69
6485638,09-24-25,9781958325018,Ellie In First Position: A Graphic Novel,1,2.04
6485780,09-25-25,9781958325018,Ellie In First Position: A Graphic Novel,1,4.50
Subtotal for Ellie In First Position: A Graphic Novel,,,,3,9.23
 
6485646,09-24-25,9781958325551,Giant Baby!,1,4.00
6485646,09-24-25,9781958325551,Giant Baby!,1,4.00
6485666,09-24-25,9781958325551,Giant Baby!,1,0.28
6485666,09-24-25,9781958325551,Giant Baby!,1,0.28
6485666,09-24-25,9781958325551,Giant Baby!,1,0.28
6485666,09-24-25,9781958325551,Giant Baby!,1,0.28
6485666,09-24-25,9781958325551,Giant Baby!,1,0.28
6485666,09-24-25,9781958325551,Giant Baby!,1,0.28
6485666,09-24-25,9781958325551,Giant Baby!,1,0.28
Subtotal for Giant Baby!,,,,9,9.96
 
6485642,09-24-25,9781958325094,Our Unbreakable Thread: A Book About All Of Our Lives From Parent To Child Generation To Generation,1,5.50
6485666,09-24-25,9781958325094,Our Unbreakable Thread: A Book About All Of Our Lives From Parent To Child Generation To Generation,1,0.28
6485666,09-24-25,9781958325094,Our Unbreakable Thread: A Book About All Of Our Lives From Parent To Child Generation To Generation,1,0.28
6485666,09-24-25,9781958325094,Our Unbreakable Thread: A Book About All Of Our Lives From Parent To Child Generation To Generation,1,0.28
6485666,09-24-25,9781958325094,Our Unbreakable Thread: A Book About All Of Our Lives From Parent To Child Generation To Generation,1,0.28
6485666,09-24-25,9781958325094,Our Unbreakable Thread: A Book About All Of Our Lives From Parent To Child Generation To Generation,1,0.28
6485666,09-24-25,9781958325094,Our Unbreakable Thread: A Book About All Of Our Lives From Parent To Child Generation To Generation,1,0.28
6485666,09-24-25,9781958325094,Our Unbreakable Thread: A Book About All Of Our Lives From Parent To Child Generation To Generation,1,0.28
6485666,09-24-25,9781958325094,Our Unbreakable Thread: A Book About All Of Our Lives From Parent To Child Generation To Generation,1,0.28
6485666,09-24-25,9781958325094,Our Unbreakable Thread: A Book About All Of Our Lives From Parent To Child Generation To Generation,1,0.28
6485666,09-24-25,9781958325094,Our Unbreakable Thread: A Book About All Of Our Lives From Parent To Child Generation To Generation,1,0.28
6485666,09-24-25,9781958325094,Our Unbreakable Thread: A Book About All Of Our Lives From Parent To Child Generation To Generation,1,0.28
6485666,09-24-25,9781958325094,Our Unbreakable Thread: A Book About All Of Our Lives From Parent To Child Generation To Generation,1,0.28
6485666,09-24-25,9781958325094,Our Unbreakable Thread: A Book About All Of Our Lives From Parent To Child Generation To Generation,1,0.28
6485780,09-25-25,9781958325094,Our Unbreakable Thread: A Book About All Of Our Lives From Parent To Child Generation To Generation,16,72.00
6485780,09-25-25,9781958325094,Our Unbreakable Thread: A Book About All Of Our Lives From Parent To Child Generation To Generation,1,4.50
6485791,09-25-25,9781958325094,Our Unbreakable Thread: A Book About All Of Our Lives From Parent To Child Generation To Generation,4,28.00
Subtotal for Our Unbreakable Thread: A Book About All Of Our Lives From Parent To Child Generation To Generation,,,,35,113.64
 
6485646,09-24-25,9781958325315,Rafa And The Wrong Legs,1,5.00
6485666,09-24-25,9781958325315,Rafa And The Wrong Legs,1,0.50
Subtotal for Rafa And The Wrong Legs,,,,2,5.50
 
6485780,09-25-25,9781958325155,Sophie: Frankensteins Hound: A Graphic Novel  Vol.2,1,6.75
Subtotal for Sophie: Frankensteins Hound: A Graphic Novel  Vol.2,,,,1,6.75
 
6485666,09-24-25,9781958325339,Tractor Squad Saves The Day,1,0.28
Subtotal for Tractor Squad Saves The Day,,,,1,0.28
 
Total,,,,60,158.86
