EBOOK SALES BY TITLE REPORT
57395 - MARBLE PRESS LLC
PERIOD from 03-01-24 to 03-31-24
ORDER NBR,DATE,ISBN,TITLE,QUANTITY,PRODUCT AMT
6255222,03-26-24,9781958325018,Ellie In First Position: A Graphic Novel,2,8.99
Subtotal for Ellie In First Position: A Graphic Novel,,,,2,8.99
 
Total,,,,2,8.99
