MONTHLY SALES BY TITLE
MARBLE PRESS LLC - 57395
PERIOD - 0324
ISBN #,TITLE,WAREHOUSE,ORDER #,PONO,CUSTOMER,UNITS SOLD,DISC %,AMOUNT
 
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6241139,2OZ2QJCA,AMAZON.COM SERVICES INC ATLGX,0,50.00,0.00
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6241134,2QTTCN7P,AMAZON.COM SERVICES INC ATLGX,0,50.00,0.00
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6241138,31PQJXCC,AMAZON.COM SERVICES INC ATLGX,0,50.00,0.00
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6241045,6PN4YQUQ,AMAZON.COM SERVICES INC ATLGX,0,50.00,0.00
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6241069,6XT64UHE,AMAZON.COM SERVICES INC ATLGX,0,50.00,0.00
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6254455,BTS24,ASTORIA BOOKSHOP,0,45.00,0.00
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6246549,COM2133875,BAKER & TAYLOR BOOKS,0,50.00,0.00
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6255706,COM2136325,BAKER & TAYLOR BOOKS,18,50.00,89.91
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,BO435182,COM9074734,BAKER & TAYLOR BOOKS,20,50.00,99.90
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,BO435184,MOM9083702,BAKER & TAYLOR BOOKS,75,50.00,374.62
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,BO435421,COM2133875,BAKER & TAYLOR BOOKS,25,50.00,124.87
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,BO435455,COM2134896,BAKER & TAYLOR BOOKS,24,50.00,119.88
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6251209,COM2134896,BAKER & TAYLOR BOOKS,0,50.00,0.00
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,BO435261,E0215,BALLAST BOOK COMPANY,1,50.00,4.99
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,BO435284,BTSP24,BARTLEBY'S BOOKS,2,45.00,10.99
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,BO435321,24080645,BAY CO BOOKS INC,3,45.00,16.48
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,BO435399,BT030544,BELMONT BOOKS,2,45.00,10.99
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6243211,BT030544,BELMONT BOOKS,0,45.00,0.00
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,BO435243,BTPSSPR24,BEST OF BOOKS,2,45.00,10.99
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6253423,011532,BEST OF BOOKS,10,45.00,54.94
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,BO435382,FL7920,BLUE WILLOW BOOKSHOP,2,45.00,10.99
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6241320,FL7920,BLUE WILLOW BOOKSHOP,0,45.00,0.00
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,BO435434,2012024BTPS,BOOK STALL AT CHESTNUT COURT,2,45.00,10.99
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6248860,2012024BTPS,BOOK STALL AT CHESTNUT COURT,0,45.00,0.00
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,BO435311,FL022024BT,BOOKS AND COMPANY,1,45.00,5.49
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6256840,45475Y,BOOKS INC,2,45.00,10.99
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,BO435361,78950,BOOKS ON THE SQUARE,2,45.00,10.99
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6239694,78950,BOOKS ON THE SQUARE,0,45.00,0.00
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,BO435347,FL22524,BOOKSHOP WEST PORTAL,2,45.00,10.99
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6238652,FL22524,BOOKSHOP WEST PORTAL,0,45.00,0.00
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,BO435329,2430221,BOULDER BOOK STORE,4,45.00,21.98
