ACTIVITY SUMMARY REPORT
MARBLE PRESS LLC - 57395
PERIOD - 1123
ISBN,TITLE,AUTHOR,PROD TYPE,WHS,BILL PERIOD,BEG QTY,END QTY,TOT QTY RECV,SHIP QTY,STRG DUE,INSUR DUE,ADJ QTY
L#20,L#25,L#30,L#8,L#3,L#8,R#10,R#10,R#12,R#10,R#10,R#10,R#7
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,,PB,1,1123,9351,9097,,254,0.00,,
9781958325025,MY BIG EMBARRASSING ELEPHANT,Angie Lucas,CB,1,1123,8328,8262,2,68,0.00,,
TOTALS,,,,,,17679,17359,2,322,0,0,0
