MONTHLY SALES BY TITLE
MARBLE PRESS LLC - 57395
PERIOD - 0924
ISBN #,TITLE,WAREHOUSE,ORDER #,PONO,CUSTOMER,UNITS SOLD,DISC %,AMOUNT
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6331345,NZ240QWR,INGRAM BOOK COMPANY,8,50.00,39.96
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6333738,EZ247QIR,INGRAM BOOK COMPANY,7,50.00,34.96
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,CM570954,L38287XX,INGRAM BOOK COMPANY,-5,49.97,-24.99
SUBTOTAL 9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),,,,,176,,859.80
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6333766,COM2160554,BAKER & TAYLOR BOOKS,16,50.00,79.92
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6335658,COM2161551,BAKER & TAYLOR BOOKS,1,50.00,4.99
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6339378,MOM3917533,BAKER & TAYLOR BOOKS,2,50.00,9.99
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6338570,0719-66-016329,BARNES & NOBLE COLLEGE BOOKSTORE,240,45.00,1318.68
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6334661,213441,CHILDREN'S PLUS  INC,10,55.00,44.95
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),JB,6342123,August 2024 Receipts,FRASER DIRECT,125,25.00,617.81
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6333745,DZ247ZNR,INGRAM BOOK COMPANY,8,50.00,39.96
SUBTOTAL 9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),,,,,402,,2116.30
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,BO444031,7A8AW1VX,AMAZON.COM SERVICES INC ATLGX,96,50.00,479.52
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,6338688,238VE4WA,AMAZON.COM SERVICES INC ATLGX,1,50.00,4.99
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,6332609,3GRDXU1W,AMAZON.COM SERVICES INC ATLGX,3,50.00,14.98
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,6338707,3N25G4HS,AMAZON.COM SERVICES INC ATLGX,5,50.00,24.97
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,BO443867,BT071241,BELMONT BOOKS,2,45.00,10.99
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,BO444080,08072024BTPS,BOOKLOVERS GOURMET,1,45.00,5.49
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,BO444055,45552-Y,BOOKS INC,1,45.00,5.49
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,BO444056,45552-L,BOOKS INC,1,45.00,5.49
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,BO443917,17BTFLFALL24,BOOKS OF WONDER,2,45.00,10.99
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,BO443862,61116,BOOKS ON THE SQUARE,2,45.00,10.99
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,BO444099,10014214,BRISTLECONE GROVE INC,3,45.00,16.48
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,BO443822,760220,BRODART CO,1,50.00,4.99
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,BO444111,763203,BRODART CO,3,50.00,14.98
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,BO444161,763721,BRODART CO,1,50.00,4.99
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,6332047,764199,BRODART CO,9,50.00,44.95
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,BO443865,125702,BROOKLINE BOOKSMITH,2,45.00,10.99
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,6332840,117782,CHAUCERS BOOKSTORE,2,45.00,10.99
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,BO443999,67734,CHILDREN'S BOOK WORLD,4,45.00,21.98
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,6334661,213441,CHILDREN'S PLUS  INC,12,55.00,53.95
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,BO444126,BTPSF24,CURIOUS READER,2,45.00,10.99
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,BO444060,8690000,FOLLETT SCHOOL SOLUTIONS,5,55.00,22.48
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,BO444160,8713414,FOLLETT SCHOOL SOLUTIONS,2,55.00,8.99
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,BO443916,BTPS-F24,HEARTHSIDE BOOKS,2,45.00,10.99
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,BO443987,20003212,HOORAY FOR BOOKS,2,45.00,10.99
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,6339401,DZ261V9N,INGRAM BOOK COMPANY,30,50.00,149.85
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,BO444007,NZ214ZSN,INGRAM BOOK COMPANY,24,50.00,119.88
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,BO444145,EZ233TIN,INGRAM BOOK COMPANY,24,50.00,119.88
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,BO444146,CZ233WKN,INGRAM BOOK COMPANY,96,50.00,479.52
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,BO444713,DZ239X4N,INGRAM BOOK COMPANY,12,50.00,59.94
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,6338579,NZ260V3N,INGRAM BOOK COMPANY,8,50.00,39.96
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,BO443957,030638,INTERABANG BOOKS,2,45.00,10.99
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,BO443829,8217FL,LINDEN TREE,2,45.00,10.99
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,6334653,021949,MAGIC CITY BOOKS,40,50.00,199.80
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,BO443947,BKF24,NOVEL NEIGHBOR,3,45.00,16.48
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,CM571054,BO443947,NOVEL NEIGHBOR,-1,45.00,-5.49
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,6335641,8082,NOVEL NEIGHBOR,1,45.00,5.49
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,BO443912,FLBTFK24,ODYSSEY BOOKSHOP,1,45.00,5.49
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,BO444096,11362,OLD FIREHOUSE BOOKS,1,45.00,5.49
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,BO444712,BTPS FALL 202482524,PARK BOOKS & LITERACY LAB,3,45.00,16.48
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,BO443973,BTFL24,RIVER LIGHTS 2ND EDITION,1,45.00,5.49
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,BO444016,DJBTW24,STORY & SONG,3,45.00,16.48
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,BO443974,8996,STORYBOOK COVE,2,45.00,10.99
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,BO443996,BTPS73024,TINY DOOR ENTERPRISES,2,45.00,10.99
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,BO444671,401039636,VROMAN'S BOOKSTORE,2,45.00,10.99
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,BO444037,10019952,WATERMARK BOOKS,6,45.00,32.97
SUBTOTAL 9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),,,,,426,,2145.30
9781958325230,DOGS NEXT DOOR,1,6332577,516L8EQP,AMAZON.COM SERVICES INC ATLGX,8,50.00,75.96
9781958325230,DOGS NEXT DOOR,1,6332631,7WNW1YEF,AMAZON.COM SERVICES INC ATLGX,130,50.00,1234.35
9781958325230,DOGS NEXT DOOR,1,6338678,43B8LU2O,AMAZON.COM SERVICES INC ATLGX,1,50.00,9.49
9781958325230,DOGS NEXT DOOR,1,BO444525,15093,ANDERSONS BOOKSHOP,3,45.00,31.33
9781958325230,DOGS NEXT DOOR,1,BO444376,MOM9085757,BAKER & TAYLOR BOOKS,125,50.00,1186.87
9781958325230,DOGS NEXT DOOR,1,BO444378,COM9076642,BAKER & TAYLOR BOOKS,88,50.00,835.56
9781958325230,DOGS NEXT DOOR,1,BO444654,20003960,BEAR POND BOOKS,1,45.00,10.44
9781958325230,DOGS NEXT DOOR,1,BO444575,76643,BOOK HOUSE OF STUYVESANT PLAZA,1,45.00,10.44
9781958325230,DOGS NEXT DOOR,1,BO444698,FLBTS24,BOOK LOFT,1,45.00,10.44
9781958325230,DOGS NEXT DOOR,1,BO444368,1125374,BOOKAZINE CO INC,5,50.00,47.47
9781958325230,DOGS NEXT DOOR,1,BO444722,BTFALL24KID,BOOX WITHOUT BORDERS,1,45.00,10.44
9781958325230,DOGS NEXT DOOR,1,BO444400,FL6264JB,BOSWELL BOOK COMPANY,2,50.00,18.99
9781958325230,DOGS NEXT DOOR,1,BO444637,2430725,BOULDER BOOK STORE,3,45.00,31.33
9781958325230,DOGS NEXT DOOR,1,BO444681,073124BT,BRACE BOOKS AND MORE,1,45.00,10.44
9781958325230,DOGS NEXT DOOR,1,BO444529,761758,BRODART CO,3,50.00,28.48
9781958325230,DOGS NEXT DOOR,1,BO444569,762299,BRODART CO,4,50.00,37.98
9781958325230,DOGS NEXT DOOR,1,BO444617,762757,BRODART CO,1,50.00,9.49
9781958325230,DOGS NEXT DOOR,1,BO444645,763203,BRODART CO,2,50.00,18.99
9781958325230,DOGS NEXT DOOR,1,BO444695,763721,BRODART CO,2,50.00,18.99
9781958325230,DOGS NEXT DOOR,1,BO445046,764199,BRODART CO,3,50.00,28.48
9781958325230,DOGS NEXT DOOR,1,6337495,765074,BRODART CO,9,50.00,85.45
9781958325230,DOGS NEXT DOOR,1,6332047,764199,BRODART CO,0,50.00,0.00
9781958325230,DOGS NEXT DOOR,1,BO444559,67734,CHILDREN'S BOOK WORLD,4,45.00,41.78
9781958325230,DOGS NEXT DOOR,1,BO444726,SRO-97493,COPPERFIELD'S,1,45.00,10.44
9781958325230,DOGS NEXT DOOR,1,BO444727,PET-97494,COPPERFIELD'S,1,45.00,10.44
9781958325230,DOGS NEXT DOOR,1,BO444655,BTPSF24,CURIOUS READER,2,45.00,20.89
9781958325230,DOGS NEXT DOOR,1,BO444536,022892,DOYLESTOWN BOOKSTORE,2,45.00,20.89
9781958325230,DOGS NEXT DOOR,1,BO444537,LB22892,DOYLESTOWN BOOKSTORE,2,45.00,20.89
9781958325230,DOGS NEXT DOOR,1,BO444452,F6551,ELLIOTT BAY BOOK COMPANY,10,45.00,104.44
9781958325230,DOGS NEXT DOOR,1,BO444402,20002992,GREEN BEAN BOOKS,1,45.00,10.44
9781958325230,DOGS NEXT DOOR,1,BO444490,BTPS-F24,HEARTHSIDE BOOKS,2,45.00,20.89
9781958325230,DOGS NEXT DOOR,1,BO444544,20003212,HOORAY FOR BOOKS,1,45.00,10.44
9781958325230,DOGS NEXT DOOR,1,6336829,87104,HORIZON BOOKS,3,45.00,31.33
9781958325230,DOGS NEXT DOOR,1,BO444357,BTF24,INDIE BOOKS LLC,3,45.00,31.33
9781958325230,DOGS NEXT DOOR,1,6338579,NZ260V3N,INGRAM BOOK COMPANY,12,50.00,113.94
9781958325230,DOGS NEXT DOOR,1,6333743,EZ247Y6N,INGRAM BOOK COMPANY,4,50.00,37.98
9781958325230,DOGS NEXT DOOR,1,6335525,BTFA,INKWOOD BOOKS,2,45.00,20.89
9781958325230,DOGS NEXT DOOR,1,BO444396,F006625,LAKE FOREST BOOKSHOP,3,45.00,31.33
9781958325230,DOGS NEXT DOOR,1,BO444421,8217FL,LINDEN TREE,2,45.00,20.89
9781958325230,DOGS NEXT DOOR,1,BO444565,102024,MALAPROP'S,2,45.00,20.89
9781958325230,DOGS NEXT DOOR,1,BO444692,B0116425FL,MAPLE TREE BOOKS LLC,1,45.00,10.44
9781958325230,DOGS NEXT DOOR,1,BO444693,E0216424FL,MAPLE TREE BOOKS LLC,1,45.00,10.44
9781958325230,DOGS NEXT DOOR,1,BO444394,BTPSFALL24,MYSTERIOUS GALAXY,1,45.00,10.44
9781958325230,DOGS NEXT DOOR,1,BO444470,NVLW1455,NOVEL MEMPHIS,2,45.00,20.89
9781958325230,DOGS NEXT DOOR,1,BO444436,FL24FWBT,OCTAVIA BOOKS,2,45.00,20.89
9781958325230,DOGS NEXT DOOR,1,BO444636,11362,OLD FIREHOUSE BOOKS,1,45.00,10.44
9781958325230,DOGS NEXT DOOR,1,BO444712,BTPS FALL 202482524,PARK BOOKS & LITERACY LAB,3,45.00,31.33
9781958325230,DOGS NEXT DOOR,1,BO444501,FL2081,QUAIL RIDGE BOOKS & MUSIC,3,45.00,31.33
9781958325230,DOGS NEXT DOOR,1,BO444428,BTPSFAL24,SECOND STAR TO THE RIGHT,1,45.00,10.44
9781958325230,DOGS NEXT DOOR,1,BO444407,BTPSF4,SILVER UNICORN BOOKSTORE,2,45.00,20.89
9781958325230,DOGS NEXT DOOR,1,BO444578,24910,VALLEY BOOKSELLER,1,45.00,10.44
9781958325230,DOGS NEXT DOOR,1,BO444671,401039636,VROMAN'S BOOKSTORE,4,45.00,41.78
9781958325230,DOGS NEXT DOOR,1,BO444550,BTKF4,WATCHUNG BOOKSELLERS,2,45.00,20.89
SUBTOTAL 9781958325230,DOGS NEXT DOOR,,,,,475,,4582.17
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6338663,6O93OQMF,AMAZON.COM SERVICES INC ATLGX,1,50.00,6.99
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6338668,5YBOFVHP,AMAZON.COM SERVICES INC ATLGX,6,50.00,41.97
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6335668,MOM3915930,BAKER & TAYLOR BOOKS,1,50.00,6.99
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6333748,MOM3914334,BAKER & TAYLOR BOOKS,6,50.00,41.97
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6339378,MOM3917533,BAKER & TAYLOR BOOKS,1,50.00,6.99
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6335199,24090546154,BOULDER BOOK STORE,1,45.00,7.69
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6340025,8762981,FOLLETT SCHOOL SOLUTIONS,16,55.00,100.73
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,JB,6342123,August 2024 Receipts,FRASER DIRECT,1,25.00,8.08
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6333745,DZ247ZNR,INGRAM BOOK COMPANY,2,50.00,13.99
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6332866,224247006,MACKIN EDUCATIONAL RESOURCES,3,55.00,18.89
SUBTOTAL 9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,,,,,38,,254.29
9781958325100,LINDEN: THE STORY OF A TREE,1,6339960,8761231,FOLLETT SCHOOL SOLUTIONS,1,55.00,8.55
9781958325100,LINDEN: THE STORY OF A TREE,1,CM572095,L38770XX,INGRAM BOOK COMPANY,-1,49.99,-9.50
SUBTOTAL 9781958325100,LINDEN: THE STORY OF A TREE,,,,,0,,-0.95
9781958325186,LITTLE WOLFS HOWL: A STORY OF GETTING LOST ONLY TO FIND ONES VOICE,1,BO443935,685ZI4CR,AMAZON.COM SERVICES INC ATLGX,7,50.00,69.96
9781958325186,LITTLE WOLFS HOWL: A STORY OF GETTING LOST ONLY TO FIND ONES VOICE,1,BO443936,5CQUWNSU,AMAZON.COM SERVICES INC ATLGX,1,50.00,9.99
9781958325186,LITTLE WOLFS HOWL: A STORY OF GETTING LOST ONLY TO FIND ONES VOICE,1,BO443939,2YYCT4ZD,AMAZON.COM SERVICES INC ATLGX,23,50.00,229.88
9781958325186,LITTLE WOLFS HOWL: A STORY OF GETTING LOST ONLY TO FIND ONES VOICE,1,BO443943,2U72QGMQ,AMAZON.COM SERVICES INC ATLGX,4,50.00,39.98
9781958325186,LITTLE WOLFS HOWL: A STORY OF GETTING LOST ONLY TO FIND ONES VOICE,1,BO444022,4BAKXCJS,AMAZON.COM SERVICES INC ATLGX,3,50.00,29.98
9781958325186,LITTLE WOLFS HOWL: A STORY OF GETTING LOST ONLY TO FIND ONES VOICE,1,6332570,893ECWHT,AMAZON.COM SERVICES INC ATLGX,1,50.00,9.99
9781958325186,LITTLE WOLFS HOWL: A STORY OF GETTING LOST ONLY TO FIND ONES VOICE,1,6332614,87ZMHGTK,AMAZON.COM SERVICES INC ATLGX,6,50.00,59.97
9781958325186,LITTLE WOLFS HOWL: A STORY OF GETTING LOST ONLY TO FIND ONES VOICE,DB,CM572082,VNR18741MOM,BAKER & TAYLOR BOOKS,-1,49.99,-10.00
9781958325186,LITTLE WOLFS HOWL: A STORY OF GETTING LOST ONLY TO FIND ONES VOICE,1,CM572301,VNR18741MOMF,BAKER & TAYLOR BOOKS,0,100.00,0.00
9781958325186,LITTLE WOLFS HOWL: A STORY OF GETTING LOST ONLY TO FIND ONES VOICE,1,6341035,MOM3918969,BAKER & TAYLOR BOOKS,6,50.00,59.97
9781958325186,LITTLE WOLFS HOWL: A STORY OF GETTING LOST ONLY TO FIND ONES VOICE,1,6335199,24090546154,BOULDER BOOK STORE,1,45.00,10.99
9781958325186,LITTLE WOLFS HOWL: A STORY OF GETTING LOST ONLY TO FIND ONES VOICE,DB,CM572382,506368393000C,BRODART CO,-1,49.99,-10.00
9781958325186,LITTLE WOLFS HOWL: A STORY OF GETTING LOST ONLY TO FIND ONES VOICE,DB,CM572386,506368401000C,BRODART CO,-1,49.99,-10.00
9781958325186,LITTLE WOLFS HOWL: A STORY OF GETTING LOST ONLY TO FIND ONES VOICE,1,6333825,764387,BRODART CO,1,50.00,9.99
9781958325186,LITTLE WOLFS HOWL: A STORY OF GETTING LOST ONLY TO FIND ONES VOICE,1,6334181,764499,BRODART CO,2,50.00,19.99
9781958325186,LITTLE WOLFS HOWL: A STORY OF GETTING LOST ONLY TO FIND ONES VOICE,1,6332048,764184,BRODART CO,5,50.00,49.97
9781958325186,LITTLE WOLFS HOWL: A STORY OF GETTING LOST ONLY TO FIND ONES VOICE,1,6335232,764751,BRODART CO,6,50.00,59.97
9781958325186,LITTLE WOLFS HOWL: A STORY OF GETTING LOST ONLY TO FIND ONES VOICE,1,6335892,764800,BRODART CO,1,50.00,9.99
9781958325186,LITTLE WOLFS HOWL: A STORY OF GETTING LOST ONLY TO FIND ONES VOICE,1,BO443998,10722,FALLEN LEAF BOOKS,1,45.00,10.99
9781958325186,LITTLE WOLFS HOWL: A STORY OF GETTING LOST ONLY TO FIND ONES VOICE,1,BO444066,8691024,FOLLETT SCHOOL SOLUTIONS,3,55.00,26.99
9781958325186,LITTLE WOLFS HOWL: A STORY OF GETTING LOST ONLY TO FIND ONES VOICE,1,6335212,NZ250SFR,INGRAM BOOK COMPANY,8,50.00,79.96
9781958325186,LITTLE WOLFS HOWL: A STORY OF GETTING LOST ONLY TO FIND ONES VOICE,1,6333738,EZ247QIR,INGRAM BOOK COMPANY,4,50.00,39.98
9781958325186,LITTLE WOLFS HOWL: A STORY OF GETTING LOST ONLY TO FIND ONES VOICE,1,6333742,DZ247O7N,INGRAM BOOK COMPANY,20,50.00,199.90
9781958325186,LITTLE WOLFS HOWL: A STORY OF GETTING LOST ONLY TO FIND ONES VOICE,1,6333774,CZ247V5R,INGRAM BOOK COMPANY,17,50.00,169.91
9781958325186,LITTLE WOLFS HOWL: A STORY OF GETTING LOST ONLY TO FIND ONES VOICE,1,6336024,CZ254W8R,INGRAM BOOK COMPANY,18,50.00,179.91
SUBTOTAL 9781958325186,LITTLE WOLFS HOWL: A STORY OF GETTING LOST ONLY TO FIND ONES VOICE,,,,,135,,1348.26
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6332596,4NY9OIJW,AMAZON.COM SERVICES INC ATLGX,11,50.00,104.44
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6332623,4B6DWTTV,AMAZON.COM SERVICES INC ATLGX,1,50.00,9.49
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6332629,4V2IY6IB,AMAZON.COM SERVICES INC ATLGX,7,50.00,66.46
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,CM571050,5608,BRISTLECONE GROVE INC,-1,45.00,-10.44
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,CM572298,AUGUST 2024 RETURNS,FRASER DIRECT,0,25.00,-42.73
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,CM571723,RM023316,GIBSONS BOOKSTORE INC,-4,45.00,-41.78
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,CM571106,3191,INDIE BOOKS LLC,-2,45.00,-20.89
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6331351,DZ240PNR,INGRAM BOOK COMPANY,2,50.00,18.99
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,CM570936,L38383XX,INGRAM BOOK COMPANY,-1,49.99,-9.50
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,CM572152,E8F2QQ674XX,INGRAM BOOK COMPANY,-48,49.97,-456.03
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,CM571046,1204,OCTAVIA BOOKS,-1,45.00,-10.44
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6340007,099-012950,SAINT LOUIS ZOO,24,53.00,214.21
SUBTOTAL 9781958325025,MY BIG EMBARRASSING ELEPHANT,,,,,-12,,-178.22
9781958325124,ONE ALLEY SUMMER: A NOVEL OF FRIENDSHIP AND GROWING UP,1,6333766,COM2160554,BAKER & TAYLOR BOOKS,1,50.00,8.99
9781958325124,ONE ALLEY SUMMER: A NOVEL OF FRIENDSHIP AND GROWING UP,1,6341035,MOM3918969,BAKER & TAYLOR BOOKS,1,50.00,8.99
9781958325124,ONE ALLEY SUMMER: A NOVEL OF FRIENDSHIP AND GROWING UP,1,6332436,764387,BIG HILL BOOKS,15,45.00,148.42
9781958325124,ONE ALLEY SUMMER: A NOVEL OF FRIENDSHIP AND GROWING UP,1,6333825,213660,BRODART CO,1,50.00,8.99
9781958325124,ONE ALLEY SUMMER: A NOVEL OF FRIENDSHIP AND GROWING UP,1,6335910,8753766,CHILDREN'S PLUS  INC,1,55.00,8.10
