MONTHLY SALES BY TITLE
MARBLE PRESS LLC - 57395
PERIOD - 0823
ISBN #,TITLE,WAREHOUSE,ORDER #,PONO,CUSTOMER,UNITS SOLD,DISC %,AMOUNT
 
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6133724,5GZWTOMK,AMAZON.COM SERVICES INC ATLGX,0,50.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6133729,7NT9M8NW,AMAZON.COM SERVICES INC ATLGX,0,50.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6133732,5P1IIOYY,AMAZON.COM SERVICES INC ATLGX,0,50.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6133589,BT84,BALIN BOOKS,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6141111,BT081731,BELMONT BOOKS,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6137583,EO527,BOOKIES BOOKSTORE,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6141115,FL081823BT,BOOKS AND COMPANY,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6132787,45349K,BOOKS INC,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6132926,45349A,BOOKS INC,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6132928,45349L,BOOKS INC,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6132959,45349N,BOOKS INC,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6136371,2307018,BOULDER BOOK STORE,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6134197,10010255-K,BRISTLECONE GROVE INC,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6127414,734153,BRODART CO,0,50.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6132157,734759,BRODART CO,0,50.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6127406,114429,CHAUCERS BOOKSTORE,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6139883,LKS-88515,COPPERFIELD'S,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6139870,PET-88510,COPPERFIELD'S,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6140496,2023B,EAST BAY BOOKSELLERS,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6133849,8523,EVERYONES BOOKS,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6144407,8021297,FOLLETT SCHOOL SOLUTIONS,0,55.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6144368,076351,GIBSONS BOOKSTORE INC,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6137640,N551,HARVARD BOOK STORE,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6140952,08152023,KIDS INK,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6134923,07032023BTPSKFALL,KING'S ENGLISH BOOKSHOP,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6126570,AVF23-BTPS,KINOKUNIYA BOOKSTORE,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6144346,40892,LETTERPRESS BOOKS,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6133455,B0111354FL,MAPLE TREE BOOKS LLC,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6133547,E0211353FL,MAPLE TREE BOOKS LLC,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6133563,R0311355FL,MAPLE TREE BOOKS LLC,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6134922,70019207,MARIAS BOOKSHOP,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6140376,10003594,MRS DALLOWAYS,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6132153,BT803,NOVEL NEIGHBOR,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6129388,78767,OBLONG BOOKS,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6129387,45572,OBLONG BOOKS,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6143274,FLSF23BT,OCTAVIA BOOKS,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6139315,081523BTKF,RAVEN BOOKSTORE,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6131339,BTPSF23,READERS BOOKS,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6141317,FL056677,RED BALLOON BOOKSHOP  THE,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6131852,FW23_DAM,SHERMAN'S BOOK & STATIONERY,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6131819,FW23_ROC,SHERMAN'S BOOK & STATIONERY,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6131825,FW23_BBH,SHERMAN'S BOOK & STATIONERY,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6131856,FW23_POR,SHERMAN'S BOOK & STATIONERY,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6131890,FW23_WIN,SHERMAN'S BOOK & STATIONERY,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6131850,FW23_TOP,SHERMAN'S BOOK & STATIONERY,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6131770,FW23_BAR,SHERMAN'S BOOK & STATIONERY,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6131773,FW23_FAL,SHERMAN'S BOOK & STATIONERY,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6131828,FW23_FPT,SHERMAN'S BOOK & STATIONERY,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6139282,FALL2313572,SKYLIGHT BOOKS,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6139917,081423CC,SOKSABYS CHILDS PLAY,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6139911,081423AR,SOKSABYS CHILDS PLAY,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6139913,081423MC,SOKSABYS CHILDS PLAY,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6131447,FL3718B,SQUARE BOOKS,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6140017,8436,STORYBOOK COVE,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6129351,BT[P629KP,TOADSTOOL BOOKSHOP,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6129383,BTP629KP,TOADSTOOL BOOKSHOP,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6137595,401033620,VROMAN'S BOOKSTORE,0,45.00,0.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6137639,401033620,VROMAN'S BOOKSTORE,0,45.00,0.00
SUBTOTAL 9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,,,,,0,,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6142075,3Q68RWXS,AMAZON.COM SERVICES INC ATLGX,0,50.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6133594,MOM3819136,BAKER & TAYLOR BOOKS,0,50.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6141998,137548,BARRETT BOOKSTORE,0,45.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6141111,BT081731,BELMONT BOOKS,0,45.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6135607,BTPS0810,BETWEEN THE COVERS BOOKSTORE,0,45.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6137583,EO527,BOOKIES BOOKSTORE,0,45.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6132787,45349K,BOOKS INC,0,45.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6132892,45349P,BOOKS INC,0,45.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6132925,45349Y,BOOKS INC,0,45.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6132926,45349A,BOOKS INC,0,45.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6132928,45349L,BOOKS INC,0,45.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6132959,45349N,BOOKS INC,0,45.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6137569,17BTPSFLFALL23,BOOKS OF WONDER,0,45.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6136371,2307018,BOULDER BOOK STORE,0,45.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6134197,10010255-K,BRISTLECONE GROVE INC,0,45.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6131337,10004375,BROADWAY BOOKS,0,45.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6127414,734153,BRODART CO,0,50.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6132157,734759,BRODART CO,0,50.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6135792,735310,BRODART CO,0,50.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6140490,735829,BRODART CO,0,50.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6127406,114429,CHAUCERS BOOKSTORE,0,45.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6139593,SEB-88507,COPPERFIELD'S,0,45.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6139870,PET-88510,COPPERFIELD'S,0,45.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6139882,SRO-88509,COPPERFIELD'S,0,45.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6139884,SRF-88513,COPPERFIELD'S,0,45.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6138073,7998719,FOLLETT SCHOOL SOLUTIONS,0,55.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6144368,076351,GIBSONS BOOKSTORE INC,0,45.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6144081,NZ237V1N,INGRAM BOOK COMPANY,0,50.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6127808,EZ209N6N,INGRAM BOOK COMPANY,0,50.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6143683,DZ236SON,INGRAM BOOK COMPANY,0,50.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6143278,BTPSF,INKWOOD BOOKS,0,45.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6140876,KB071423,KEPLER'S BOOKS,0,50.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6134923,07032023BTPSKFALL,KING'S ENGLISH BOOKSHOP,0,45.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6126570,AVF23-BTPS,KINOKUNIYA BOOKSTORE,0,45.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6133455,B0111354FL,MAPLE TREE BOOKS LLC,0,45.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6133547,E0211353FL,MAPLE TREE BOOKS LLC,0,45.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6133563,R0311355FL,MAPLE TREE BOOKS LLC,0,45.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6134922,70019207,MARIAS BOOKSHOP,0,45.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6132153,BT803,NOVEL NEIGHBOR,0,45.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6143274,FLSF23BT,OCTAVIA BOOKS,0,45.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6129526,505150,PHINNEY BOOKS,0,45.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6144275,BTX1007,PROLOGUE BOOKSHOP LLC,0,45.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6136330,BTF23J,QUEEN ANNE BOOK COMPANY,0,45.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6141317,FL056677,RED BALLOON BOOKSHOP  THE,0,45.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6131852,FW23_DAM,SHERMAN'S BOOK & STATIONERY,0,45.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6131819,FW23_ROC,SHERMAN'S BOOK & STATIONERY,0,45.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6131825,FW23_BBH,SHERMAN'S BOOK & STATIONERY,0,45.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6131856,FW23_POR,SHERMAN'S BOOK & STATIONERY,0,45.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6131890,FW23_WIN,SHERMAN'S BOOK & STATIONERY,0,45.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6131850,FW23_TOP,SHERMAN'S BOOK & STATIONERY,0,45.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6131770,FW23_BAR,SHERMAN'S BOOK & STATIONERY,0,45.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6131773,FW23_FAL,SHERMAN'S BOOK & STATIONERY,0,45.00,0.00
