MONTHLY SALES BY TITLE
MARBLE PRESS LLC - 57395
PERIOD - 0424
ISBN #,TITLE,WAREHOUSE,ORDER #,PONO,CUSTOMER,UNITS SOLD,DISC %,AMOUNT
 
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,BO435369,6PN4YQUQ,AMAZON.COM SERVICES INC ATLGX,9,50.00,44.95
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,BO435373,6XT64UHE,AMAZON.COM SERVICES INC ATLGX,2,50.00,9.99
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,BO435375,2QTTCN7P,AMAZON.COM SERVICES INC ATLGX,1,50.00,4.99
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,BO435377,31PQJXCC,AMAZON.COM SERVICES INC ATLGX,1,50.00,4.99
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,BO435378,2OZ2QJCA,AMAZON.COM SERVICES INC ATLGX,16,50.00,79.92
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,BO435988,BTS24,ASTORIA BOOKSHOP,1,45.00,5.49
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6259718,COM2137296,BAKER & TAYLOR BOOKS,3,50.00,14.98
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6266764,011563,BEST OF BOOKS,15,45.00,82.42
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6260886,76367,BOOK HOUSE OF STUYVESANT PLAZA,2,45.00,10.99
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6256839,45475A,BOOKS INC,1,45.00,5.49
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6256841,45475L,BOOKS INC,1,45.00,5.49
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6256868,454751P,BOOKS INC,2,45.00,10.99
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6256871,45475N,BOOKS INC,2,45.00,10.99
