EBOOK SALES BY TITLE REPORT
57395 - MARBLE PRESS LLC
PERIOD from 12-01-23 to 12-31-23
ORDER NBR,DATE,ISBN,TITLE,QUANTITY,PRODUCT AMT
6201756,12-19-23,9781958325018,Ellie In First Position: A Graphic Novel,1,4.99
Subtotal for Ellie In First Position: A Graphic Novel,,,,1,4.99
 
6206760,12-27-23,9781958325032,My Big Embarrassing Elephant,1,0.28
6206760,12-27-23,9781958325032,My Big Embarrassing Elephant,1,0.28
Subtotal for My Big Embarrassing Elephant,,,,2,0.56
 
Total,,,,3,5.55
