EBOOK SALES BY TITLE REPORT
57395 - MARBLE PRESS LLC
PERIOD from 01-01-26 to 01-31-26
ORDER NBR,DATE,ISBN,TITLE,QUANTITY,PRODUCT AMT
6519679,01-29-26,9781958325384,Into The Deep Blue,1,0.35
6519679,01-29-26,9781958325384,Into The Deep Blue,1,0.35
6519679,01-29-26,9781958325384,Into The Deep Blue,1,0.35
6519679,01-29-26,9781958325384,Into The Deep Blue,1,0.35
6519679,01-29-26,9781958325384,Into The Deep Blue,1,0.35
6519679,01-29-26,9781958325384,Into The Deep Blue,1,0.35
6519679,01-29-26,9781958325384,Into The Deep Blue,1,0.35
6519679,01-29-26,9781958325384,Into The Deep Blue,1,0.35
6519679,01-29-26,9781958325384,Into The Deep Blue,1,0.35
6519679,01-29-26,9781958325384,Into The Deep Blue,1,0.35
6519679,01-29-26,9781958325384,Into The Deep Blue,1,0.35
6519679,01-29-26,9781958325384,Into The Deep Blue,1,0.35
6519679,01-29-26,9781958325384,Into The Deep Blue,1,0.35
6519679,01-29-26,9781958325384,Into The Deep Blue,1,0.35
6519679,01-29-26,9781958325384,Into The Deep Blue,1,0.35
6519679,01-29-26,9781958325384,Into The Deep Blue,1,0.35
6519679,01-29-26,9781958325384,Into The Deep Blue,1,0.35
6519679,01-29-26,9781958325384,Into The Deep Blue,1,0.35
6519679,01-29-26,9781958325384,Into The Deep Blue,1,0.35
6519679,01-29-26,9781958325384,Into The Deep Blue,1,0.35
6519679,01-29-26,9781958325384,Into The Deep Blue,1,0.35
6519679,01-29-26,9781958325384,Into The Deep Blue,1,0.35
6519679,01-29-26,9781958325384,Into The Deep Blue,1,0.35
6519679,01-29-26,9781958325384,Into The Deep Blue,1,0.35
6519679,01-29-26,9781958325384,Into The Deep Blue,1,0.35
6519679,01-29-26,9781958325384,Into The Deep Blue,1,0.35
6519679,01-29-26,9781958325384,Into The Deep Blue,1,0.35
6519679,01-29-26,9781958325384,Into The Deep Blue,1,0.35
6519679,01-29-26,9781958325384,Into The Deep Blue,1,0.35
6519679,01-29-26,9781958325384,Into The Deep Blue,1,0.35
6519679,01-29-26,9781958325384,Into The Deep Blue,1,0.35
6519690,01-29-26,9781958325384,Into The Deep Blue,1,5.85
6519690,01-29-26,9781958325384,Into The Deep Blue,1,5.85
6519690,01-29-26,9781958325384,Into The Deep Blue,1,5.85
6519690,01-29-26,9781958325384,Into The Deep Blue,1,5.85
6519690,01-29-26,9781958325384,Into The Deep Blue,2,11.70
6519690,01-29-26,9781958325384,Into The Deep Blue,72,421.20
6519699,01-29-26,9781958325384,Into The Deep Blue,1,5.62
6519699,01-29-26,9781958325384,Into The Deep Blue,1,5.63
6519699,01-29-26,9781958325384,Into The Deep Blue,1,5.66
6519699,01-29-26,9781958325384,Into The Deep Blue,2,11.33
6519699,01-29-26,9781958325384,Into The Deep Blue,3,17.02
6519699,01-29-26,9781958325384,Into The Deep Blue,1,5.68
6519699,01-29-26,9781958325384,Into The Deep Blue,1,5.70
6519699,01-29-26,9781958325384,Into The Deep Blue,1,5.75
6519699,01-29-26,9781958325384,Into The Deep Blue,1,5.77
6519700,01-29-26,9781958325384,Into The Deep Blue,2,11.29
6519723,01-29-26,9781958325384,Into The Deep Blue,1,5.59
6519723,01-29-26,9781958325384,Into The Deep Blue,1,5.62
6519726,01-29-26,9781958325384,Into The Deep Blue,1,5.76
6519730,01-29-26,9781958325384,Into The Deep Blue,1,5.76
6519730,01-29-26,9781958325384,Into The Deep Blue,1,5.76
6519731,01-29-26,9781958325384,Into The Deep Blue,3,17.13
6519732,01-29-26,9781958325384,Into The Deep Blue,2,11.49
6519732,01-29-26,9781958325384,Into The Deep Blue,3,17.08
6519732,01-29-26,9781958325384,Into The Deep Blue,4,22.77
6519743,01-29-26,9781958325384,Into The Deep Blue,4,22.61
6519743,01-29-26,9781958325384,Into The Deep Blue,3,17.00
6519743,01-29-26,9781958325384,Into The Deep Blue,2,11.39
6519743,01-29-26,9781958325384,Into The Deep Blue,3,17.13
6519743,01-29-26,9781958325384,Into The Deep Blue,2,11.44
6519743,01-29-26,9781958325384,Into The Deep Blue,3,16.89
6519743,01-29-26,9781958325384,Into The Deep Blue,3,16.93
6519743,01-29-26,9781958325384,Into The Deep Blue,1,5.64
6519752,01-29-26,9781958325384,Into The Deep Blue,1,5.76
6519752,01-29-26,9781958325384,Into The Deep Blue,2,11.22
6519752,01-29-26,9781958325384,Into The Deep Blue,2,11.35
6519752,01-29-26,9781958325384,Into The Deep Blue,2,11.40
6519752,01-29-26,9781958325384,Into The Deep Blue,3,17.10
6519771,01-29-26,9781958325384,Into The Deep Blue,1,8.61
6519771,01-29-26,9781958325384,Into The Deep Blue,1,9.35
6519771,01-29-26,9781958325384,Into The Deep Blue,1,7.75
6519771,01-29-26,9781958325384,Into The Deep Blue,1,8.70
6519771,01-29-26,9781958325384,Into The Deep Blue,1,9.10
6519771,01-29-26,9781958325384,Into The Deep Blue,2,18.88
6519771,01-29-26,9781958325384,Into The Deep Blue,5,45.85
6519771,01-29-26,9781958325384,Into The Deep Blue,7,59.64
6519771,01-29-26,9781958325384,Into The Deep Blue,7,64.40
6519771,01-29-26,9781958325384,Into The Deep Blue,34,309.40
6519771,01-29-26,9781958325384,Into The Deep Blue,1,10.40
Subtotal for Into The Deep Blue,,,,297,1583.50
 
6510966,01-05-26,9781958325193,Little Wolfs Howl: A Story Of Getting Lost Only To Find Ones Voice,1,9.99
6510966,01-05-26,9781958325193,Little Wolfs Howl: A Story Of Getting Lost Only To Find Ones Voice,1,9.99
6510966,01-05-26,9781958325193,Little Wolfs Howl: A Story Of Getting Lost Only To Find Ones Voice,1,9.99
Subtotal for Little Wolfs Howl: A Story Of Getting Lost Only To Find Ones Voice,,,,3,29.97
 
6519679,01-29-26,9781958325032,My Big Embarrassing Elephant,1,0.28
Subtotal for My Big Embarrassing Elephant,,,,1,0.28
 
6514824,01-14-26,9781958325094,Our Unbreakable Thread: A Book About All Of Our Lives From Parent To Child Generation To Generation,1,4.00
6514824,01-14-26,9781958325094,Our Unbreakable Thread: A Book About All Of Our Lives From Parent To Child Generation To Generation,1,4.00
6519676,01-29-26,9781958325094,Our Unbreakable Thread: A Book About All Of Our Lives From Parent To Child Generation To Generation,1,5.50
6519676,01-29-26,9781958325094,Our Unbreakable Thread: A Book About All Of Our Lives From Parent To Child Generation To Generation,1,5.50
6519679,01-29-26,9781958325094,Our Unbreakable Thread: A Book About All Of Our Lives From Parent To Child Generation To Generation,1,0.28
6519679,01-29-26,9781958325094,Our Unbreakable Thread: A Book About All Of Our Lives From Parent To Child Generation To Generation,1,0.28
6519679,01-29-26,9781958325094,Our Unbreakable Thread: A Book About All Of Our Lives From Parent To Child Generation To Generation,1,0.28
6519679,01-29-26,9781958325094,Our Unbreakable Thread: A Book About All Of Our Lives From Parent To Child Generation To Generation,1,0.28
6519679,01-29-26,9781958325094,Our Unbreakable Thread: A Book About All Of Our Lives From Parent To Child Generation To Generation,1,0.28
6519679,01-29-26,9781958325094,Our Unbreakable Thread: A Book About All Of Our Lives From Parent To Child Generation To Generation,1,0.28
6519679,01-29-26,9781958325094,Our Unbreakable Thread: A Book About All Of Our Lives From Parent To Child Generation To Generation,1,0.28
6519679,01-29-26,9781958325094,Our Unbreakable Thread: A Book About All Of Our Lives From Parent To Child Generation To Generation,1,0.28
6519690,01-29-26,9781958325094,Our Unbreakable Thread: A Book About All Of Our Lives From Parent To Child Generation To Generation,10,45.00
6519771,01-29-26,9781958325094,Our Unbreakable Thread: A Book About All Of Our Lives From Parent To Child Generation To Generation,6,42.00
Subtotal for Our Unbreakable Thread: A Book About All Of Our Lives From Parent To Child Generation To Generation,,,,28,108.24
 
6510966,01-05-26,9781958325155,Sophie: Frankensteins Hound: A Graphic Novel  Vol.2,1,7.49
6510966,01-05-26,9781958325155,Sophie: Frankensteins Hound: A Graphic Novel  Vol.2,1,7.49
6510966,01-05-26,9781958325155,Sophie: Frankensteins Hound: A Graphic Novel  Vol.2,1,7.49
6510966,01-05-26,9781958325155,Sophie: Frankensteins Hound: A Graphic Novel  Vol.2,1,7.49
Subtotal for Sophie: Frankensteins Hound: A Graphic Novel  Vol.2,,,,4,29.96
 
6519690,01-29-26,9781958325360,Sophie: Wags To Wishes (vol 3): A Graphic Novel,1,6.75
6519690,01-29-26,9781958325360,Sophie: Wags To Wishes (vol 3): A Graphic Novel,2,13.50
Subtotal for Sophie: Wags To Wishes (vol 3): A Graphic Novel,,,,3,20.25
 
Total,,,,357,1855.81
