MONTHLY SALES BY TITLE
MARBLE PRESS LLC - 57395
PERIOD - 1225
ISBN #,TITLE,WAREHOUSE,ORDER #,PONO,CUSTOMER,UNITS SOLD,DISC %,AMOUNT
 
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6504179,10026057,A BOOK FOR ALL SEASONS,1,45.00,5.49
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6499333,4UXKDJCC,AMAZON.COM SERVICES INC ATLGX,1,50.00,4.99
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6499358,8RQNS29D,AMAZON.COM SERVICES INC ATLGX,1,50.00,4.99
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6499364,4T3SRFHN,AMAZON.COM SERVICES INC ATLGX,3,50.00,14.98
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6499366,5A4C59AM,AMAZON.COM SERVICES INC ATLGX,2,50.00,9.99
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6499388,7B8N4VIO,AMAZON.COM SERVICES INC ATLGX,1,50.00,4.99
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6502293,6LDVYA6E,AMAZON.COM SERVICES INC ATLGX,3,50.00,14.98
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6502309,4EERLHIY,AMAZON.COM SERVICES INC ATLGX,1,50.00,4.99
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6502328,2F7TUENE,AMAZON.COM SERVICES INC ATLGX,1,50.00,4.99
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6502333,28VKBEVF,AMAZON.COM SERVICES INC ATLGX,1,50.00,4.99
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6506199,89Y2DA9U,AMAZON.COM SERVICES INC ATLGX,1,50.00,4.99
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6506209,8MG5Z6IS,AMAZON.COM SERVICES INC ATLGX,2,50.00,9.99
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6506212,8UM75A5G,AMAZON.COM SERVICES INC ATLGX,2,50.00,9.99
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6506232,2KANET6J,AMAZON.COM SERVICES INC ATLGX,1,50.00,4.99
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6503849,1037722003486,BARNES & NOBLE INC,1,46.00,5.39
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,CM599367,5197,BOULDER BOOK STORE,-2,45.00,-10.99
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6509403,800468,BRODART CO,1,50.00,4.99
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6501429,234236,CHILDREN'S PLUS  INC,1,55.00,4.50
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6505800,9437559,FOLLETT SCHOOL SOLUTIONS,16,55.00,71.93
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),JB,6507516,October 2025 Receipts,FRASER DIRECT,1,25.00,4.86
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,CM599942,NOVEMBER RETURNS,FRASER DIRECT,0,25.00,-7.49
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6505942,416703,HERTZBERG NEW METHOD INC,1,40.00,5.99
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6477754,NZ252RYR,INGRAM BOOK COMPANY,2,50.00,9.99
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6486773,EZ273SXR,INGRAM BOOK COMPANY,5,50.00,24.97
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6495367,DZ294VUR,INGRAM BOOK COMPANY,14,50.00,69.93
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6500935,NZ322ZRR,INGRAM BOOK COMPANY,3,50.00,14.98
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6504072,EZ336PTR,INGRAM BOOK COMPANY,3,50.00,14.98
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,CM599519,L47312XX,INGRAM BOOK COMPANY,-1,49.99,-5.00
