EBOOK SALES BY TITLE REPORT
57395 - MARBLE PRESS LLC
PERIOD from 01-01-25 to 01-31-25
ORDER NBR,DATE,ISBN,TITLE,QUANTITY,PRODUCT AMT
6384158,01-22-25,9781958325018,Ellie In First Position: A Graphic Novel,2,9.99
Subtotal for Ellie In First Position: A Graphic Novel,,,,2,9.99
 
6384158,01-22-25,9781958325032,My Big Embarrassing Elephant,1,4.99
Subtotal for My Big Embarrassing Elephant,,,,1,4.99
 
Total,,,,3,14.98
