MONTHLY SALES BY TITLE
MARBLE PRESS LLC - 57395
PERIOD - 0125
ISBN #,TITLE,WAREHOUSE,ORDER #,PONO,CUSTOMER,UNITS SOLD,DISC %,AMOUNT
 
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6375345,4255BO1W,AMAZON.COM SERVICES INC ATLGX,4,50.00,19.98
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6378528,1XJXQ45O,AMAZON.COM SERVICES INC ATLGX,1,50.00,4.99
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6378530,129GXBUT,AMAZON.COM SERVICES INC ATLGX,1,50.00,4.99
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6378544,2NZ4E9EE,AMAZON.COM SERVICES INC ATLGX,2,50.00,9.99
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6378556,7WQSX5ME,AMAZON.COM SERVICES INC ATLGX,1,50.00,4.99
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6382438,8RTU3W9Z,AMAZON.COM SERVICES INC ATLGX,5,50.00,24.97
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6382373,COM2177289,BAKER & TAYLOR BOOKS,6,50.00,29.97
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6376968,COM2175258,BAKER & TAYLOR BOOKS,2,50.00,9.99
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6382377,MOM3940999,BAKER & TAYLOR BOOKS,5,50.00,24.97
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6385794,012430,BEST OF BOOKS,24,45.00,131.87
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6382331,012328,BEST OF BOOKS,15,45.00,82.42
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6381953,20067355,BRIGHT SIDE BOOKSHOP,1,45.00,5.49
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6378061,773083,BRODART CO,1,50.00,4.99
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,CM576676,6313652,BROOKLINE BOOKSMITH,-3,45.00,-16.48
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),JB,6385106,December 2024 Receipts,FRASER DIRECT,14,25.00,70.14
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6378093,386647,HERTZBERG NEW METHOD INC,1,40.00,5.99
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6377252,NZ366SWR,INGRAM BOOK COMPANY,2,50.00,9.99
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6380863,DZ014XER,INGRAM BOOK COMPANY,9,50.00,44.95
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6380370,225013008,MACKIN EDUCATIONAL RESOURCES,1,55.00,4.50
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6385744,225027007,MACKIN EDUCATIONAL RESOURCES,1,55.00,4.50
SUBTOTAL 9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),,,,,93,,483.20
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6375288,4SCJVZHB,AMAZON.COM SERVICES INC ATLGX,1,50.00,4.99
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6375298,7HKLWEPR,AMAZON.COM SERVICES INC ATLGX,2,50.00,9.99
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6375309,29RBLVZW,AMAZON.COM SERVICES INC ATLGX,2,50.00,9.99
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6375345,4255BO1W,AMAZON.COM SERVICES INC ATLGX,6,50.00,29.97
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6378530,129GXBUT,AMAZON.COM SERVICES INC ATLGX,1,50.00,4.99
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6382438,8RTU3W9Z,AMAZON.COM SERVICES INC ATLGX,2,50.00,9.99
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6382449,3SSFVXMA,AMAZON.COM SERVICES INC ATLGX,1,50.00,4.99
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6382461,2PO6F2UB,AMAZON.COM SERVICES INC ATLGX,1,50.00,4.99
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6376968,COM2175258,BAKER & TAYLOR BOOKS,2,50.00,9.99
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6376957,MOM3937836,BAKER & TAYLOR BOOKS,1,50.00,4.99
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6382377,MOM3940999,BAKER & TAYLOR BOOKS,8,50.00,39.96
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6378909,25017245,BAY CO BOOKS INC,1,45.00,5.49
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6382331,012328,BEST OF BOOKS,15,45.00,82.42
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6385794,012430,BEST OF BOOKS,18,45.00,98.90
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6381953,20067355,BRIGHT SIDE BOOKSHOP,1,45.00,5.49
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6386217,20067680,BRIGHT SIDE BOOKSHOP,1,45.00,5.49
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6378061,773083,BRODART CO,1,50.00,4.99
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),JB,6385106,December 2024 Receipts,FRASER DIRECT,28,25.00,140.91
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6378093,386647,HERTZBERG NEW METHOD INC,1,40.00,5.99
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6377252,NZ366SWR,INGRAM BOOK COMPANY,2,50.00,9.99
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6385919,8857,LINDEN TREE,2,45.00,10.99
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6380370,225013008,MACKIN EDUCATIONAL RESOURCES,1,55.00,4.50
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6385744,225027007,MACKIN EDUCATIONAL RESOURCES,1,55.00,4.50
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6377236,8726,NOVEL NEIGHBOR,1,45.00,5.49
SUBTOTAL 9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),,,,,100,,519.99
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,CM577279,19047212418551,AMAZON.COM SERVICES INC ATLGX,-14,49.95,-70.00
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,CM577412,19180408469551,AMAZON.COM SERVICES INC ATLGX,-3,49.96,-15.00
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,CM578005,19455267580551,AMAZON.COM SERVICES INC ATLGX,-13,49.95,-65.00
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,CM578257,19493178069551,AMAZON.COM SERVICES INC ATLGX,-10,49.95,-50.00
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,CM576883,19178582036551,AMAZON.COM SERVICES INC ATLGX,-2,49.97,-10.00
