EBOOK SALES BY TITLE REPORT
57395 - MARBLE PRESS LLC
PERIOD from 04-01-24 to 04-30-24
ORDER NBR,DATE,ISBN,TITLE,QUANTITY,PRODUCT AMT
6269388,04-17-24,9781958325018,Ellie In First Position: A Graphic Novel,1,4.99
6269388,04-17-24,9781958325018,Ellie In First Position: A Graphic Novel,1,4.99
6269388,04-17-24,9781958325018,Ellie In First Position: A Graphic Novel,1,4.99
6269388,04-17-24,9781958325018,Ellie In First Position: A Graphic Novel,1,4.99
6269388,04-17-24,9781958325018,Ellie In First Position: A Graphic Novel,1,4.99
6269388,04-17-24,9781958325018,Ellie In First Position: A Graphic Novel,1,4.99
6269388,04-17-24,9781958325018,Ellie In First Position: A Graphic Novel,1,4.99
6269388,04-17-24,9781958325018,Ellie In First Position: A Graphic Novel,1,4.99
6269388,04-17-24,9781958325018,Ellie In First Position: A Graphic Novel,1,4.99
6269388,04-17-24,9781958325018,Ellie In First Position: A Graphic Novel,1,4.99
6269388,04-17-24,9781958325018,Ellie In First Position: A Graphic Novel,1,4.99
6269388,04-17-24,9781958325018,Ellie In First Position: A Graphic Novel,1,4.99
6269388,04-17-24,9781958325018,Ellie In First Position: A Graphic Novel,1,4.99
Subtotal for Ellie In First Position: A Graphic Novel,,,,13,64.87
 
6269388,04-17-24,9781958325032,My Big Embarrassing Elephant,1,4.99
6269388,04-17-24,9781958325032,My Big Embarrassing Elephant,1,4.99
6269388,04-17-24,9781958325032,My Big Embarrassing Elephant,1,4.99
6269388,04-17-24,9781958325032,My Big Embarrassing Elephant,1,4.99
6269388,04-17-24,9781958325032,My Big Embarrassing Elephant,1,4.99
6269388,04-17-24,9781958325032,My Big Embarrassing Elephant,1,4.99
6269388,04-17-24,9781958325032,My Big Embarrassing Elephant,1,4.99
6269388,04-17-24,9781958325032,My Big Embarrassing Elephant,1,4.99
6269388,04-17-24,9781958325032,My Big Embarrassing Elephant,1,4.99
Subtotal for My Big Embarrassing Elephant,,,,9,44.91
 
Total,,,,22,109.78
