EBOOK SALES BY TITLE REPORT
57395 - MARBLE PRESS LLC
PERIOD from 06-01-25 to 06-30-25
ORDER NBR,DATE,ISBN,TITLE,QUANTITY,PRODUCT AMT
6448027,06-25-25,9781958325094,Our Unbreakable Thread: A Book About All Of Our Lives From Parent To Child Generation To Generation,1,4.00
6448118,06-25-25,9781958325094,Our Unbreakable Thread: A Book About All Of Our Lives From Parent To Child Generation To Generation,1,5.49
CM590078,06-26-25,9781958325094,Our Unbreakable Thread: A Book About All Of Our Lives From Parent To Child Generation To Generation,-1,-7.00
Subtotal for Our Unbreakable Thread: A Book About All Of Our Lives From Parent To Child Generation To Generation,,,,1,2.49
 
Total,,,,1,2.49
