MONTHLY SALES BY TITLE
MARBLE PRESS LLC - 57395
PERIOD - 0126
ISBN #,TITLE,WAREHOUSE,ORDER #,PONO,CUSTOMER,UNITS SOLD,DISC %,AMOUNT
9781958325452,ADVENTURES OF PENGUIN AND PANDA: IN THE DARK (VOL 4): A GRAPHIC NOVEL,1,CM602194,COM9079717,BAKER & TAYLOR BOOKS,-48,50.00,-335.76
9781958325452,ADVENTURES OF PENGUIN AND PANDA: IN THE DARK (VOL 4): A GRAPHIC NOVEL,1,CM602202,MOM9088979,BAKER & TAYLOR BOOKS,-52,50.00,-363.74
9781958325452,ADVENTURES OF PENGUIN AND PANDA: IN THE DARK (VOL 4): A GRAPHIC NOVEL,1,6518621,802125,BRODART CO,1,50.00,6.99
9781958325452,ADVENTURES OF PENGUIN AND PANDA: IN THE DARK (VOL 4): A GRAPHIC NOVEL,1,6513694,9469065,FOLLETT SCHOOL SOLUTIONS,6,55.00,37.77
9781958325452,ADVENTURES OF PENGUIN AND PANDA: IN THE DARK (VOL 4): A GRAPHIC NOVEL,JB,6519863,December 2025 Receipts,FRASER DIRECT,1,25.00,6.73
9781958325452,ADVENTURES OF PENGUIN AND PANDA: IN THE DARK (VOL 4): A GRAPHIC NOVEL,1,6519211,419202,GREENWALL DEB,8,55.00,50.36
9781958325452,ADVENTURES OF PENGUIN AND PANDA: IN THE DARK (VOL 4): A GRAPHIC NOVEL,1,6513201,419450,HERTZBERG NEW METHOD INC,1,40.00,8.39
9781958325452,ADVENTURES OF PENGUIN AND PANDA: IN THE DARK (VOL 4): A GRAPHIC NOVEL,1,6514272,NZ336WFR,HERTZBERG NEW METHOD INC,1,45.00,7.69
9781958325452,ADVENTURES OF PENGUIN AND PANDA: IN THE DARK (VOL 4): A GRAPHIC NOVEL,1,6504067,NZ343QOR,INGRAM BOOK COMPANY,18,50.00,125.91
9781958325452,ADVENTURES OF PENGUIN AND PANDA: IN THE DARK (VOL 4): A GRAPHIC NOVEL,1,6506352,CZ020XSR,INGRAM BOOK COMPANY,36,50.00,251.82
9781958325452,ADVENTURES OF PENGUIN AND PANDA: IN THE DARK (VOL 4): A GRAPHIC NOVEL,1,6517889,226026007,INGRAM BOOK COMPANY,18,50.00,125.91
9781958325452,ADVENTURES OF PENGUIN AND PANDA: IN THE DARK (VOL 4): A GRAPHIC NOVEL,1,6519130,,MACKIN EDUCATIONAL RESOURCES,1,55.00,6.30
SUBTOTAL 9781958325452,ADVENTURES OF PENGUIN AND PANDA: IN THE DARK (VOL 4): A GRAPHIC NOVEL,,,,,-11,,-85.63
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6508843,6AMCDZHH,AMAZON.COM SERVICES INC ATLGX,1,50.00,4.99
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6506207,3G8EYJXE,AMAZON.COM SERVICES INC ATLGX,1,50.00,4.99
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6508764,63ZAP89F,AMAZON.COM SERVICES INC ATLGX,3,50.00,14.98
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6508807,5J7MPXLE,AMAZON.COM SERVICES INC ATLGX,1,50.00,4.99
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6508820,5Y628IMX,AMAZON.COM SERVICES INC ATLGX,1,50.00,4.99
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6511055,42V16N9Z,AMAZON.COM SERVICES INC ATLGX,1,50.00,4.99
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6511060,8IQ7URVU,AMAZON.COM SERVICES INC ATLGX,1,50.00,4.99
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6511086,35U8JXTL,AMAZON.COM SERVICES INC ATLGX,1,50.00,4.99
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6511088,4QRGJZ4M,AMAZON.COM SERVICES INC ATLGX,1,50.00,4.99
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6511103,3NKTUE7Z,AMAZON.COM SERVICES INC ATLGX,4,50.00,19.98
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6516988,3TU3VY9P,AMAZON.COM SERVICES INC ATLGX,4,50.00,19.98
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6516999,7FMYYBKP,AMAZON.COM SERVICES INC ATLGX,3,50.00,14.98
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6517074,74OUSQPD,AMAZON.COM SERVICES INC ATLGX,1,50.00,4.99
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6517084,7SLB73KQ,AMAZON.COM SERVICES INC ATLGX,1,50.00,4.99
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,CM603192,COM2193537,BAKER & TAYLOR BOOKS,-52,50.00,-259.74
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,CM603024,COM2196355,BAKER & TAYLOR BOOKS,-1,50.00,-4.99
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),JB,6519863,December 2025 Receipts,FRASER DIRECT,11,25.00,57.50
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6519211,EZ343QPR,GREENWALL DEB,15,55.00,67.43
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6506350,NZ343QOR,INGRAM BOOK COMPANY,3,50.00,14.98
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6506352,CZ357ZMR,INGRAM BOOK COMPANY,5,50.00,24.97
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6508983,DZ013XDR,INGRAM BOOK COMPANY,5,50.00,24.97
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6514854,10026661,INGRAM BOOK COMPANY,3,50.00,14.98
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6514277,,WATERMARK BOOKS,1,45.00,5.49
SUBTOTAL 9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),,,,,14,,65.41
9781958325063,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6510966,Q3 2025 SALES,OVERDRIVE INC,1,50.00,4.99
9781958325063,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6510966,Q3 2025 SALES,OVERDRIVE INC,1,50.00,4.99
SUBTOTAL 9781958325063,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),,,,,2,,9.98
9781958325711,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,CM602513,COM9079093,BAKER & TAYLOR BOOKS,-40,50.00,-279.80
9781958325711,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,CM602515,MOM9088321,BAKER & TAYLOR BOOKS,-55,50.00,-384.72
9781958325711,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6518621,802125,BRODART CO,2,50.00,13.99
9781958325711,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6519211,419064,GREENWALL DEB,7,55.00,44.07
9781958325711,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6512592,419202,HERTZBERG NEW METHOD INC,1,45.00,7.69
9781958325711,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6513201,419450,HERTZBERG NEW METHOD INC,1,40.00,8.39
9781958325711,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6514272,NZ343QOR,HERTZBERG NEW METHOD INC,1,45.00,7.69
9781958325711,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6506352,CZ020XSR,INGRAM BOOK COMPANY,2,50.00,13.99
9781958325711,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6517889,EZ020NMR,INGRAM BOOK COMPANY,2,50.00,13.99
9781958325711,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6517893,225356006,INGRAM BOOK COMPANY,15,50.00,104.92
9781958325711,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6508638,226005005,MACKIN EDUCATIONAL RESOURCES,2,55.00,12.59
9781958325711,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6510973,,MACKIN EDUCATIONAL RESOURCES,1,55.00,6.30
SUBTOTAL 9781958325711,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),,,,,-61,,-430.90
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,6508764,63ZAP89F,AMAZON.COM SERVICES INC ATLGX,1,50.00,4.99
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,6511060,8IQ7URVU,AMAZON.COM SERVICES INC ATLGX,1,50.00,4.99
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,6511099,6FIZE99L,AMAZON.COM SERVICES INC ATLGX,2,50.00,9.99
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,6511103,3NKTUE7Z,AMAZON.COM SERVICES INC ATLGX,1,50.00,4.99
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,6516988,3TU3VY9P,AMAZON.COM SERVICES INC ATLGX,1,50.00,4.99
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,6516999,7FMYYBKP,AMAZON.COM SERVICES INC ATLGX,2,50.00,9.99
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,CM603077,MOM3967865,BAKER & TAYLOR BOOKS,-1,50.00,-4.99
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,CM602790,MOM3972571,BAKER & TAYLOR BOOKS,-1,50.00,-4.99
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,CM603025,MOM3968784,BAKER & TAYLOR BOOKS,-7,50.00,-34.96
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,CM602944,MOM3970530,BAKER & TAYLOR BOOKS,-1,50.00,-4.99
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,CM600960,12315,CHILDREN'S BOOK WORLD,-4,45.00,-21.98
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),JB,6519863,December 2025 Receipts,FRASER DIRECT,4,25.00,20.61
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,6519211,198177,GREENWALL DEB,16,55.00,71.93
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,6509846,EZ343QPR,I55 BOOK FAIRS,1,55.00,4.50
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,6506350,DZ013XDR,INGRAM BOOK COMPANY,3,50.00,14.98
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,6514854,EZ013RAR,INGRAM BOOK COMPANY,3,50.00,14.98
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,6514860,,INGRAM BOOK COMPANY,2,50.00,9.99
SUBTOTAL 9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),,,,,23,,105.02
9781958325421,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,CM602070,COM9079717,BAKER & TAYLOR BOOKS,-48,50.00,-335.76
9781958325421,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,CM602074,MOM9088979,BAKER & TAYLOR BOOKS,-52,50.00,-363.74
9781958325421,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,CM601718,R0000154656,BOOKAZINE CO INC,-3,49.99,-20.99
9781958325421,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,6516992,9477951,FOLLETT SCHOOL SOLUTIONS,2,55.00,12.59
9781958325421,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),JB,6519863,December 2025 Receipts,FRASER DIRECT,1,25.00,6.73
9781958325421,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,6513201,419202,HERTZBERG NEW METHOD INC,1,40.00,8.39
9781958325421,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,6514272,419450,HERTZBERG NEW METHOD INC,1,45.00,7.69
9781958325421,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,6504067,NZ336WFR,INGRAM BOOK COMPANY,24,50.00,167.88
9781958325421,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,6506352,NZ343QOR,INGRAM BOOK COMPANY,24,50.00,167.88
9781958325421,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,6508985,EZ357P8R,INGRAM BOOK COMPANY,4,50.00,27.98
9781958325421,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,6517893,EZ020NMR,INGRAM BOOK COMPANY,6,50.00,41.97
9781958325421,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,6519130,226026007,MACKIN EDUCATIONAL RESOURCES,1,55.00,6.30
SUBTOTAL 9781958325421,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),,,,,-39,,-273.08
9781958325230,DOGS NEXT DOOR,1,CM602675,COM9076642,BAKER & TAYLOR BOOKS,-88,50.00,-835.56
9781958325230,DOGS NEXT DOOR,1,6504080,9430570,FOLLETT SCHOOL SOLUTIONS,2,55.00,17.09
9781958325230,DOGS NEXT DOOR,1,6504067,NZ336WFR,INGRAM BOOK COMPANY,1,50.00,9.49
9781958325230,DOGS NEXT DOOR,1,CM600606,C048R2XX,INGRAM BOOK COMPANY,-4,49.98,-40.00
SUBTOTAL 9781958325230,DOGS NEXT DOOR,,,,,-89,,-848.98
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6506207,3G8EYJXE,AMAZON.COM SERVICES INC ATLGX,1,50.00,6.99
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6508764,63ZAP89F,AMAZON.COM SERVICES INC ATLGX,1,50.00,6.99
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6508820,5Y628IMX,AMAZON.COM SERVICES INC ATLGX,1,50.00,6.99
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6511092,6CLGWOQN,AMAZON.COM SERVICES INC ATLGX,1,50.00,6.99
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6511101,1OGC9NTD,AMAZON.COM SERVICES INC ATLGX,1,50.00,6.99
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6511103,3NKTUE7Z,AMAZON.COM SERVICES INC ATLGX,1,50.00,6.99
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6517096,7J1Q1QTQ,AMAZON.COM SERVICES INC ATLGX,1,50.00,6.99
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,CM602944,MOM3970530,BAKER & TAYLOR BOOKS,-3,50.00,-20.98
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6508985,EZ357P8R,INGRAM BOOK COMPANY,6,50.00,41.97
SUBTOTAL 9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,,,,,10,,69.92
9781958325018,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6519674,DECEMBER 2025 SALES,KOBO BOOKS,1,50.00,1.55
9781958325018,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6519674,DECEMBER 2025 SALES,KOBO BOOKS,1,50.00,3.43
9781958325018,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6519674,DECEMBER 2025 SALES,KOBO BOOKS,1,50.00,2.44
9781958325018,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6510966,Q3 2025 SALES,OVERDRIVE INC,1,,4.99
9781958325018,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6510966,Q3 2025 SALES,OVERDRIVE INC,1,,4.99
9781958325018,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6510966,Q3 2025 SALES,OVERDRIVE INC,1,,4.99
9781958325018,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6514824,DECEMBER 2025 SALES,SCRIBD,1,,4.00
SUBTOTAL 9781958325018,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,,,,,7,,26.39
9781958325391,I SAID NO: A KID-TO-KID GUIDE TO KEEPING PRIVATE PARTS PRIVATE,DB,CM600583,218136352431551,AMAZON.COM SERVICES INC ATLGX,-1,49.98,-10.50
9781958325391,I SAID NO: A KID-TO-KID GUIDE TO KEEPING PRIVATE PARTS PRIVATE,DB,CM600774,241381835332551,AMAZON.COM SERVICES INC ATLGX,-3,49.97,-31.50
9781958325391,I SAID NO: A KID-TO-KID GUIDE TO KEEPING PRIVATE PARTS PRIVATE,DB,CM600836,240892580269551,AMAZON.COM SERVICES INC ATLGX,-2,49.97,-21.00
9781958325391,I SAID NO: A KID-TO-KID GUIDE TO KEEPING PRIVATE PARTS PRIVATE,1,CM601269,241063959975551,AMAZON.COM SERVICES INC ATLGX,-10,49.97,-105.01
9781958325391,I SAID NO: A KID-TO-KID GUIDE TO KEEPING PRIVATE PARTS PRIVATE,1,CM601336,241312971328551,AMAZON.COM SERVICES INC ATLGX,-1,49.98,-10.50
9781958325391,I SAID NO: A KID-TO-KID GUIDE TO KEEPING PRIVATE PARTS PRIVATE,1,CM600542,229712931588551,AMAZON.COM SERVICES INC ATLGX,-1,49.98,-10.50
9781958325391,I SAID NO: A KID-TO-KID GUIDE TO KEEPING PRIVATE PARTS PRIVATE,DB,CM600681,24120789624551,AMAZON.COM SERVICES INC ATLGX,-1,49.98,-10.50
9781958325391,I SAID NO: A KID-TO-KID GUIDE TO KEEPING PRIVATE PARTS PRIVATE,DB,CM600820,240984778262551,AMAZON.COM SERVICES INC ATLGX,-1,49.98,-10.50
9781958325391,I SAID NO: A KID-TO-KID GUIDE TO KEEPING PRIVATE PARTS PRIVATE,1,CM600888,241441659194551,AMAZON.COM SERVICES INC ATLGX,-4,49.97,-42.01
