MONTHLY SALES BY TITLE
MARBLE PRESS LLC - 57395
PERIOD - 0524
ISBN #,TITLE,WAREHOUSE,ORDER #,PONO,CUSTOMER,UNITS SOLD,DISC %,AMOUNT
 
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6280612,COM2142999,BAKER & TAYLOR BOOKS,4,50.00,19.98
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6289963,1652950002120,BARNES & NOBLE INC,12,46.00,64.74
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6288841,20003156,BOOK & BLOOM,2,45.00,10.99
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6277131,755665,BRODART CO,1,50.00,4.99
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6279241,755954,BRODART CO,6,50.00,29.97
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6288436,LA0057,CHILDREN'S PLUS  INC,29,55.00,130.37
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6280086,8525495,FOLLETT SCHOOL SOLUTIONS,5,55.00,22.48
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6282857,8540973,FOLLETT SCHOOL SOLUTIONS,3,55.00,13.49
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6292072,8557688,FOLLETT SCHOOL SOLUTIONS,2,55.00,8.99
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6281813,NZ129O1R,INGRAM BOOK COMPANY,24,50.00,119.88
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6292917,DZ142SMR,INGRAM BOOK COMPANY,14,50.00,69.93
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6277829,DZ121YDR,INGRAM BOOK COMPANY,20,50.00,99.90
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6280929,CZ128ZER,INGRAM BOOK COMPANY,8,50.00,39.96
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6280939,EZ128NNR,INGRAM BOOK COMPANY,12,50.00,59.94
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6280207,B0115337FL,MAPLE TREE BOOKS LLC,2,45.00,10.99
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6280210,R0315338FL,MAPLE TREE BOOKS LLC,1,45.00,5.49
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6280212,E0215336FL,MAPLE TREE BOOKS LLC,2,45.00,10.99
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6279519,FLBTPK24,ODYSSEY BOOKSHOP,1,45.00,5.49
9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),1,6289193,10019086,WATERMARK BOOKS,30,45.00,164.83
SUBTOTAL 9781958325070,ADVENTURES OF PENGUIN AND PANDA: FUN AND GAMES!: GRAPHIC NOVEL (2),,,,,178,,893.40
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6298206,COM2146463,BAKER & TAYLOR BOOKS,2,50.00,9.99
