MONTHLY SALES BY TITLE
MARBLE PRESS LLC - 57395
PERIOD - 0625
ISBN #,TITLE,WAREHOUSE,ORDER #,PONO,CUSTOMER,UNITS SOLD,DISC %,AMOUNT
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6445222,FLBTPF25,BETHANY BEACH BOOKS,2,45.00,10.99
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6443507,785578,BRODART CO,1,50.00,4.99
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),JB,6445229,May 2025 Receipts,FRASER DIRECT,9,25.00,48.53
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6437125,225153007,MACKIN EDUCATIONAL RESOURCES,1,55.00,4.50
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6441918,225160006,MACKIN EDUCATIONAL RESOURCES,1,55.00,4.50
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6434071,SACOOPENBTPS,SHERMAN'S BOOK & STATIONERY,1,45.00,5.49
9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),1,6445635,BTPF5,SILVER UNICORN BOOKSTORE,3,45.00,16.48
SUBTOTAL 9781958325056,ADVENTURES OF PENGUIN AND PANDA: SURPRISE!: GRAPHIC NOVEL (1),,,,,32,,165.89
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,6441890,BT060454,BELMONT BOOKS,1,45.00,5.49
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,6445222,FLBTPF25,BETHANY BEACH BOOKS,2,45.00,10.99
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),JB,6445229,May 2025 Receipts,FRASER DIRECT,12,25.00,65.52
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,6444995,NZ168W2R,INGRAM BOOK COMPANY,2,50.00,9.99
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,6437125,225153007,MACKIN EDUCATIONAL RESOURCES,1,55.00,4.50
9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,6445635,BTPF5,SILVER UNICORN BOOKSTORE,3,45.00,16.48
SUBTOTAL 9781958325162,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),,,,,21,,112.97
9781958325421,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,6445011,MOM9088979,BAKER & TAYLOR BOOKS,0,50.00,0.00
9781958325421,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),1,6445022,COM9079717,BAKER & TAYLOR BOOKS,0,50.00,0.00
SUBTOTAL 9781958325421,ADVENTURES OF PENGUIN AND PANDA: WINTERFEST: GRAPHIC NOVEL (3),,,,,0,,0.00
9781958325230,DOGS NEXT DOOR,1,CM590065,6561,MYSTERIOUS GALAXY,-1,45.00,-10.44
SUBTOTAL 9781958325230,DOGS NEXT DOOR,,,,,-1,,-10.44
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6432930,7VA24FTU,AMAZON.COM SERVICES INC ATLGX,2,50.00,13.99
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6432936,26EVGABH,AMAZON.COM SERVICES INC ATLGX,1,50.00,6.99
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6442007,87RDOXJN,AMAZON.COM SERVICES INC ATLGX,1,50.00,6.99
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6442009,1ZEOGFUV,AMAZON.COM SERVICES INC ATLGX,1,50.00,6.99
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6442021,8TT2H6JL,AMAZON.COM SERVICES INC ATLGX,1,50.00,6.99
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6445687,9231275,FOLLETT SCHOOL SOLUTIONS,25,55.00,157.39
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,JB,6445229,May 2025 Receipts,FRASER DIRECT,3,25.00,22.88
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6442422,DZ161NFR,INGRAM BOOK COMPANY,7,50.00,48.96
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6442424,CZ161RXR,INGRAM BOOK COMPANY,4,50.00,27.98
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,6444995,NZ168W2R,INGRAM BOOK COMPANY,8,50.00,55.96
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,DB,CM590083,L45188XX,INGRAM BOOK COMPANY,-1,49.98,-7.00
SUBTOTAL 9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,,,,,52,,348.12
9781958325247,GIANT BABY!,1,CM589567,30047554277551,AMAZON.COM SERVICES INC ATLGX,-1,49.98,-9.50
9781958325247,GIANT BABY!,1,CM589628,30041131081551,AMAZON.COM SERVICES INC ATLGX,-1,49.98,-9.50
9781958325247,GIANT BABY!,1,CM589634,30037948741551,AMAZON.COM SERVICES INC ATLGX,-1,49.98,-9.50
9781958325247,GIANT BABY!,1,CM589673,30032130953551,AMAZON.COM SERVICES INC ATLGX,-1,49.98,-9.50
9781958325247,GIANT BABY!,1,CM589342,30038122447551,AMAZON.COM SERVICES INC ATLGX,-1,49.98,-9.50
9781958325247,GIANT BABY!,1,CM589456,30038112903551,AMAZON.COM SERVICES INC ATLGX,-1,49.98,-9.50
9781958325247,GIANT BABY!,1,CM589939,NONE,AMAZON.COM SERVICES INC ATLGX,-3,49.97,-28.50
9781958325247,GIANT BABY!,1,CM589576,29471441008551,AMAZON.COM SERVICES INC ATLGX,-1,49.98,-9.50
9781958325247,GIANT BABY!,1,CM589632,30035057065551,AMAZON.COM SERVICES INC ATLGX,-2,49.98,-19.00
9781958325247,GIANT BABY!,1,CM589890,30026351273551,AMAZON.COM SERVICES INC ATLGX,-1,49.98,-9.50
9781958325247,GIANT BABY!,1,CM589638,30026538575551,AMAZON.COM SERVICES INC ATLGX,-1,49.98,-9.50
9781958325247,GIANT BABY!,JB,6445229,May 2025 Receipts,FRASER DIRECT,15,25.00,140.40
9781958325247,GIANT BABY!,1,6444999,EZ168OER,INGRAM BOOK COMPANY,2,50.00,18.99
9781958325247,GIANT BABY!,1,6434071,SACOOPENBTPS,SHERMAN'S BOOK & STATIONERY,1,45.00,10.44
9781958325247,GIANT BABY!,1,CM589636,3376,SILVER UNICORN BOOKSTORE,-2,45.00,-20.89
SUBTOTAL 9781958325247,GIANT BABY!,,,,,2,,15.94
9781958325391,I SAID NO: A KID-TO-KID GUIDE TO KEEPING PRIVATE PARTS PRIVATE,1,6445011,MOM9088979,BAKER & TAYLOR BOOKS,0,50.00,0.00
9781958325391,I SAID NO: A KID-TO-KID GUIDE TO KEEPING PRIVATE PARTS PRIVATE,1,6445022,COM9079717,BAKER & TAYLOR BOOKS,0,50.00,0.00
9781958325391,I SAID NO: A KID-TO-KID GUIDE TO KEEPING PRIVATE PARTS PRIVATE,1,6448075,BNTFALL25K,CARMICHAELS BOOKSTORE,0,45.00,0.00
9781958325391,I SAID NO: A KID-TO-KID GUIDE TO KEEPING PRIVATE PARTS PRIVATE,1,6449204,JF062505,POLITICS AND PROSE BOOKSTORE,0,45.00,0.00
SUBTOTAL 9781958325391,I SAID NO: A KID-TO-KID GUIDE TO KEEPING PRIVATE PARTS PRIVATE,,,,,0,,0.00
9781958325377,INTO THE DEEP BLUE,1,6445011,MOM9088979,BAKER & TAYLOR BOOKS,0,50.00,0.00
9781958325377,INTO THE DEEP BLUE,1,6445022,COM9079717,BAKER & TAYLOR BOOKS,0,50.00,0.00
9781958325377,INTO THE DEEP BLUE,1,6445240,BTFALL25,BARTLEBY'S BOOKS,0,45.00,0.00
9781958325377,INTO THE DEEP BLUE,1,6441890,BT060454,BELMONT BOOKS,0,45.00,0.00
9781958325377,INTO THE DEEP BLUE,1,6449163,786492,BRODART CO,0,50.00,0.00
9781958325377,INTO THE DEEP BLUE,1,6443747,20023192,BUTTONWOOD BOOKS AND TOYS,0,45.00,0.00
9781958325377,INTO THE DEEP BLUE,1,6441902,B625S,EIGHT COUSINS INC,0,45.00,0.00
9781958325377,INTO THE DEEP BLUE,1,6442283,F6795,ELLIOTT BAY BOOK COMPANY,0,45.00,0.00
9781958325377,INTO THE DEEP BLUE,1,6445735,BTKF25,INDIE BOOKS LLC,0,45.00,0.00
9781958325377,INTO THE DEEP BLUE,1,6441922,6489,PAGE 158 BOOKS,0,45.00,0.00
9781958325377,INTO THE DEEP BLUE,1,6449698,20003739,RAINY DAY BOOKS LLC,0,45.00,0.00
9781958325377,INTO THE DEEP BLUE,1,6443729,BTW25FPT,SHERMAN'S BOOK & STATIONERY,0,45.00,0.00
9781958325377,INTO THE DEEP BLUE,1,6443730,BTW25ROC,SHERMAN'S BOOK & STATIONERY,0,45.00,0.00
9781958325377,INTO THE DEEP BLUE,1,6443732,BTW25WIN,SHERMAN'S BOOK & STATIONERY,0,45.00,0.00
9781958325377,INTO THE DEEP BLUE,1,6443733,BTW25FAL,SHERMAN'S BOOK & STATIONERY,0,45.00,0.00
9781958325377,INTO THE DEEP BLUE,1,6443737,BTW25TOP,SHERMAN'S BOOK & STATIONERY,0,45.00,0.00
9781958325377,INTO THE DEEP BLUE,1,6443741,BTW25POR,SHERMAN'S BOOK & STATIONERY,0,45.00,0.00
9781958325377,INTO THE DEEP BLUE,1,6443742,BTW25BAR,SHERMAN'S BOOK & STATIONERY,0,45.00,0.00
9781958325377,INTO THE DEEP BLUE,1,6443740,BTW25DAM,SHERMAN'S BOOK & STATIONERY,0,45.00,0.00
9781958325377,INTO THE DEEP BLUE,1,6443725,BTW25SAC,SHERMAN'S BOOK & STATIONERY,0,45.00,0.00
9781958325377,INTO THE DEEP BLUE,1,6443727,BTW25BBH,SHERMAN'S BOOK & STATIONERY,0,45.00,0.00
9781958325377,INTO THE DEEP BLUE,1,6443531,9610,STORYBOOK COVE,0,45.00,0.00
9781958325377,INTO THE DEEP BLUE,1,6443719,33778,STOWE BOOKSTORE INC,0,45.00,0.00
SUBTOTAL 9781958325377,INTO THE DEEP BLUE,,,,,0,,0.00
9781958325100,LINDEN: THE STORY OF A TREE,1,CM589642,2374,BARTLEBY'S BOOKS,-2,45.00,-20.89
9781958325100,LINDEN: THE STORY OF A TREE,1,6434071,SACOOPENBTPS,SHERMAN'S BOOK & STATIONERY,1,45.00,10.44
9781958325100,LINDEN: THE STORY OF A TREE,1,6441936,BT0609,WILD RUMPUS,1,45.00,10.44
SUBTOTAL 9781958325100,LINDEN: THE STORY OF A TREE,,,,,0,,-0.01
9781958325186,LITTLE WOLFS HOWL: A STORY OF GETTING LOST ONLY TO FIND ONES VOICE,1,6437162,MOM3961512,BAKER & TAYLOR BOOKS,1,50.00,9.99
9781958325186,LITTLE WOLFS HOWL: A STORY OF GETTING LOST ONLY TO FIND ONES VOICE,JB,6445229,May 2025 Receipts,FRASER DIRECT,6,25.00,63.85
9781958325186,LITTLE WOLFS HOWL: A STORY OF GETTING LOST ONLY TO FIND ONES VOICE,1,6442430,EZ161O4R,INGRAM BOOK COMPANY,3,50.00,29.98
SUBTOTAL 9781958325186,LITTLE WOLFS HOWL: A STORY OF GETTING LOST ONLY TO FIND ONES VOICE,,,,,10,,103.82
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6442015,8FH796FY,AMAZON.COM SERVICES INC ATLGX,3,50.00,28.48
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6442033,1YH99ODP,AMAZON.COM SERVICES INC ATLGX,1,50.00,9.49
9781958325025,MY BIG EMBARRASSING ELEPHANT,DB,CM588824,VNR23519MOM,BAKER & TAYLOR BOOKS,-1,49.98,-9.50
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,CM588946,VNR23519MOMF,BAKER & TAYLOR BOOKS,0,100.00,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,CM590119,12152,ELLIOTT BAY BOOK COMPANY,-1,45.00,-10.44
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6437196,9208273,FOLLETT SCHOOL SOLUTIONS,2,55.00,17.09
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6441449,9215526,FOLLETT SCHOOL SOLUTIONS,4,55.00,34.18
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6442118,9218959,FOLLETT SCHOOL SOLUTIONS,2,55.00,17.09
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6437125,225153007,MACKIN EDUCATIONAL RESOURCES,2,55.00,17.09
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,CM589935,RI1344,OCTAVIA BOOKS,-1,45.00,-10.44
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,CM590210,1Z6526390353396970,WOMEN AND CHILDREN FIRST,-1,45.00,-10.44
SUBTOTAL 9781958325025,MY BIG EMBARRASSING ELEPHANT,,,,,10,,82.60
9781958325124,ONE ALLEY SUMMER: A NOVEL OF FRIENDSHIP AND GROWING UP,1,6437171,COM2191400,BAKER & TAYLOR BOOKS,4,50.00,35.98
9781958325124,ONE ALLEY SUMMER: A NOVEL OF FRIENDSHIP AND GROWING UP,1,6435658,LS0209,CHILDREN'S PLUS  INC,1,55.00,8.10
9781958325124,ONE ALLEY SUMMER: A NOVEL OF FRIENDSHIP AND GROWING UP,1,6435327,401595,HERTZBERG NEW METHOD INC,1,40.00,10.79
9781958325124,ONE ALLEY SUMMER: A NOVEL OF FRIENDSHIP AND GROWING UP,1,CM589709,L45068XX,INGRAM BOOK COMPANY,-1,49.98,-9.00
9781958325124,ONE ALLEY SUMMER: A NOVEL OF FRIENDSHIP AND GROWING UP,1,6433839,225147005,MACKIN EDUCATIONAL RESOURCES,1,55.00,8.10
9781958325124,ONE ALLEY SUMMER: A NOVEL OF FRIENDSHIP AND GROWING UP,1,6441918,225160006,MACKIN EDUCATIONAL RESOURCES,2,55.00,16.19
9781958325124,ONE ALLEY SUMMER: A NOVEL OF FRIENDSHIP AND GROWING UP,1,CM589607,B&T COMMERCE GA RETURN,NORTHSHIRE BOOKSTORE,-1,45.00,-9.89
9781958325124,ONE ALLEY SUMMER: A NOVEL OF FRIENDSHIP AND GROWING UP,1,6434071,SACOOPENBTPS,SHERMAN'S BOOK & STATIONERY,1,45.00,9.89
9781958325124,ONE ALLEY SUMMER: A NOVEL OF FRIENDSHIP AND GROWING UP,1,CM589101,21878,TOADSTOOL BOOKSHOP,-1,45.00,-9.89
SUBTOTAL 9781958325124,ONE ALLEY SUMMER: A NOVEL OF FRIENDSHIP AND GROWING UP,,,,,7,,60.27
9781958325407,ONE ALLEY SUMMER: A NOVEL OF FRIENDSHIP AND GROWING UP,1,6435131,226099,CHILDREN'S PLUS  INC,2,55.00,11.69
9781958325407,ONE ALLEY SUMMER: A NOVEL OF FRIENDSHIP AND GROWING UP,1,6435191,226152,CHILDREN'S PLUS  INC,2,55.00,11.69
9781958325407,ONE ALLEY SUMMER: A NOVEL OF FRIENDSHIP AND GROWING UP,1,6435532,226241,CHILDREN'S PLUS  INC,3,55.00,17.54
9781958325407,ONE ALLEY SUMMER: A NOVEL OF FRIENDSHIP AND GROWING UP,1,6441734,226676,CHILDREN'S PLUS  INC,1,55.00,5.85
9781958325407,ONE ALLEY SUMMER: A NOVEL OF FRIENDSHIP AND GROWING UP,1,6441826,226731,CHILDREN'S PLUS  INC,1,55.00,5.85
9781958325407,ONE ALLEY SUMMER: A NOVEL OF FRIENDSHIP AND GROWING UP,1,6442492,226925,CHILDREN'S PLUS  INC,1,55.00,5.85
9781958325407,ONE ALLEY SUMMER: A NOVEL OF FRIENDSHIP AND GROWING UP,1,6442617,227024,CHILDREN'S PLUS  INC,2,55.00,11.69
9781958325407,ONE ALLEY SUMMER: A NOVEL OF FRIENDSHIP AND GROWING UP,1,6433888,NZ147RLR,INGRAM BOOK COMPANY,3,50.00,19.48
9781958325407,ONE ALLEY SUMMER: A NOVEL OF FRIENDSHIP AND GROWING UP,1,6444993,DZ168YCR,INGRAM BOOK COMPANY,2,50.00,12.99
SUBTOTAL 9781958325407,ONE ALLEY SUMMER: A NOVEL OF FRIENDSHIP AND GROWING UP,,,,,17,,102.63
9781958325094,OUR UNBREAKABLE THREAD: A BOOK ABOUT ALL OF OUR LIVES FROM PARENT TO CHILD GENERATION TO GENERATION,1,CM590078,MAY 2025 RETURNS,APPLE ITUNES EBOOKS,-1,,-7.00
9781958325094,OUR UNBREAKABLE THREAD: A BOOK ABOUT ALL OF OUR LIVES FROM PARENT TO CHILD GENERATION TO GENERATION,1,6448118,MAY 2025 SALES,KOBO BOOKS,1,,5.49
9781958325094,OUR UNBREAKABLE THREAD: A BOOK ABOUT ALL OF OUR LIVES FROM PARENT TO CHILD GENERATION TO GENERATION,1,6448027,MAY 2025 SALES,SCRIBD,1,,4.00
SUBTOTAL 9781958325094,OUR UNBREAKABLE THREAD: A BOOK ABOUT ALL OF OUR LIVES FROM PARENT TO CHILD GENERATION TO GENERATION,,,,,1,,2.49
9781958325087,OUR UNBREAKABLE THREAD: A FAMILYS LOVE THROUGH GENERATIONS,1,6437162,MOM3961512,BAKER & TAYLOR BOOKS,1,50.00,9.49
9781958325087,OUR UNBREAKABLE THREAD: A FAMILYS LOVE THROUGH GENERATIONS,1,6437648,NZ154XRR,INGRAM BOOK COMPANY,3,50.00,28.48
9781958325087,OUR UNBREAKABLE THREAD: A FAMILYS LOVE THROUGH GENERATIONS,1,6442422,DZ161NFR,INGRAM BOOK COMPANY,7,50.00,66.46
9781958325087,OUR UNBREAKABLE THREAD: A FAMILYS LOVE THROUGH GENERATIONS,1,6442430,EZ161O4R,INGRAM BOOK COMPANY,3,50.00,28.48
9781958325087,OUR UNBREAKABLE THREAD: A FAMILYS LOVE THROUGH GENERATIONS,1,6444995,NZ168W2R,INGRAM BOOK COMPANY,4,50.00,37.98
9781958325087,OUR UNBREAKABLE THREAD: A FAMILYS LOVE THROUGH GENERATIONS,1,6444997,CZ168SUR,INGRAM BOOK COMPANY,6,50.00,56.97
SUBTOTAL 9781958325087,OUR UNBREAKABLE THREAD: A FAMILYS LOVE THROUGH GENERATIONS,,,,,24,,227.86
9781958325223,RAFA AND THE WRONG LEGS,DB,CM589224,23521522941551,AMAZON.COM SERVICES INC ATLGX,-1,49.98,-9.50
9781958325223,RAFA AND THE WRONG LEGS,1,6445033,785824,BRODART CO,1,50.00,9.49
SUBTOTAL 9781958325223,RAFA AND THE WRONG LEGS,,,,,0,,-0.01
9781958325254,SOPHIE: FRANKENSTEINS HOUND: A GRAPHIC NOVEL  VOL.2,1,6443758,20007047,BEAR POND BOOKS,1,45.00,8.24
9781958325254,SOPHIE: FRANKENSTEINS HOUND: A GRAPHIC NOVEL  VOL.2,1,6445222,FLBTPF25,BETHANY BEACH BOOKS,2,45.00,16.49
9781958325254,SOPHIE: FRANKENSTEINS HOUND: A GRAPHIC NOVEL  VOL.2,JB,6445229,May 2025 Receipts,FRASER DIRECT,1,25.00,8.98
9781958325254,SOPHIE: FRANKENSTEINS HOUND: A GRAPHIC NOVEL  VOL.2,1,6433888,NZ147RLR,INGRAM BOOK COMPANY,4,50.00,29.98
9781958325254,SOPHIE: FRANKENSTEINS HOUND: A GRAPHIC NOVEL  VOL.2,1,CM589495,1169,LETTERPRESS BOOKS,-1,45.00,-8.24
9781958325254,SOPHIE: FRANKENSTEINS HOUND: A GRAPHIC NOVEL  VOL.2,1,CM590065,6561,MYSTERIOUS GALAXY,-2,45.02,-16.48
9781958325254,SOPHIE: FRANKENSTEINS HOUND: A GRAPHIC NOVEL  VOL.2,1,CM589607,B&T COMMERCE GA RETURN,NORTHSHIRE BOOKSTORE,-1,45.00,-8.24
9781958325254,SOPHIE: FRANKENSTEINS HOUND: A GRAPHIC NOVEL  VOL.2,1,6434071,SACOOPENBTPS,SHERMAN'S BOOK & STATIONERY,2,45.00,16.49
9781958325254,SOPHIE: FRANKENSTEINS HOUND: A GRAPHIC NOVEL  VOL.2,1,6443531,9610,STORYBOOK COVE,1,45.00,8.24
9781958325254,SOPHIE: FRANKENSTEINS HOUND: A GRAPHIC NOVEL  VOL.2,1,CM590210,1Z6526390353396970,WOMEN AND CHILDREN FIRST,-2,45.00,-16.49
SUBTOTAL 9781958325254,SOPHIE: FRANKENSTEINS HOUND: A GRAPHIC NOVEL  VOL.2,,,,,5,,38.97
9781958325308,SOPHIE: FRANKENSTEINS HOUND: A GRAPHIC NOVEL  VOL.2,1,6442066,11HGBVIF,AMAZON.COM SERVICES INC ATLGX,1,50.00,9.49
9781958325308,SOPHIE: FRANKENSTEINS HOUND: A GRAPHIC NOVEL  VOL.2,1,6442201,1HDB181E,AMAZON.COM SERVICES INC ATLGX,1,50.00,9.49
9781958325308,SOPHIE: FRANKENSTEINS HOUND: A GRAPHIC NOVEL  VOL.2,1,6442007,87RDOXJN,AMAZON.COM SERVICES INC ATLGX,1,50.00,9.49
9781958325308,SOPHIE: FRANKENSTEINS HOUND: A GRAPHIC NOVEL  VOL.2,1,6442019,5C15FC7O,AMAZON.COM SERVICES INC ATLGX,1,50.00,9.49
