MONTHLY SALES BY TITLE
MARBLE PRESS LLC - 57395
PERIOD - 0923
ISBN #,TITLE,WAREHOUSE,ORDER #,PONO,CUSTOMER,UNITS SOLD,DISC %,AMOUNT
 
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,BO424653,5GZWTOMK,AMAZON.COM SERVICES INC ATLGX,4,50.00,27.98
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,BO424654,7NT9M8NW,AMAZON.COM SERVICES INC ATLGX,7,50.00,48.96
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,BO424655,5P1IIOYY,AMAZON.COM SERVICES INC ATLGX,15,50.00,104.92
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,BO424400,MOM9082028,BAKER & TAYLOR BOOKS,200,50.00,1399.00
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,BO424404,COM9073188,BAKER & TAYLOR BOOKS,100,50.00,699.50
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,BO424644,BT84,BALIN BOOKS,1,45.00,7.69
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,BO424745,BT081731,BELMONT BOOKS,3,45.00,23.08
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,BO424440,10000943,BOOK CELLAR,2,45.00,15.39
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,BO424530,B&TF3,BOOK MARK,1,45.00,7.69
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,BO424445,6302023BTPS,BOOK STALL AT CHESTNUT COURT,2,45.00,15.39
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,BO424689,EO527,BOOKIES BOOKSTORE,1,45.00,7.69
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,BO424746,FL081823BT,BOOKS AND COMPANY,2,45.00,15.39
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,BO424633,45349K,BOOKS INC,1,45.00,7.69
9781958325001,ELLIE IN FIRST POSITION: A GRAPHIC NOVEL,1,BO424636,45349A,BOOKS INC,1,45.00,7.69
