EBOOK SALES BY TITLE REPORT
57395 - MARBLE PRESS LLC
PERIOD from 10-01-24 to 10-31-24
ORDER NBR,DATE,ISBN,TITLE,QUANTITY,PRODUCT AMT
6355657,10-30-24,9781958325018,Ellie In First Position: A Graphic Novel,1,4.50
Subtotal for Ellie In First Position: A Graphic Novel,,,,1,4.50
 
Total,,,,1,4.50
