EBOOK SALES BY TITLE REPORT
57395 - MARBLE PRESS LLC
PERIOD from 02-01-25 to 02-28-25
ORDER NBR,DATE,ISBN,TITLE,QUANTITY,PRODUCT AMT
6396077,02-19-25,9781958325018,Ellie In First Position: A Graphic Novel,1,4.00
Subtotal for Ellie In First Position: A Graphic Novel,,,,1,4.00
 
6397646,02-25-25,9781958325032,My Big Embarrassing Elephant,1,0.28
6397646,02-25-25,9781958325032,My Big Embarrassing Elephant,1,0.28
Subtotal for My Big Embarrassing Elephant,,,,2,0.56
 
Total,,,,3,4.56
