MONTHLY SALES BY TITLE
MARBLE PRESS LLC - 57395
PERIOD - 0124
ISBN #,TITLE,WAREHOUSE,ORDER #,PONO,CUSTOMER,UNITS SOLD,DISC %,AMOUNT
9781958325070,FUN AND GAMES! THE ADVENTURES OF PENGUIN AND PANDA: GRAPHIC NOVEL (2),1,6221252,BL0116,HICKLEBEE'S CHILDRENS BOOKS,0,45.00,0.00
9781958325070,FUN AND GAMES! THE ADVENTURES OF PENGUIN AND PANDA: GRAPHIC NOVEL (2),1,6220410,BSK24,INDIE BOOKS LLC,0,45.00,0.00
9781958325070,FUN AND GAMES! THE ADVENTURES OF PENGUIN AND PANDA: GRAPHIC NOVEL (2),1,6220398,9622,RJ JULIA @ WESLYAN LLC,0,45.00,0.00
9781958325070,FUN AND GAMES! THE ADVENTURES OF PENGUIN AND PANDA: GRAPHIC NOVEL (2),1,6220389,120949,RJ JULIA BOOKSELLERS,0,45.00,0.00
9781958325070,FUN AND GAMES! THE ADVENTURES OF PENGUIN AND PANDA: GRAPHIC NOVEL (2),1,6219298,1222024,TINY DOOR ENTERPRISES,0,45.00,0.00
SUBTOTAL 9781958325070,FUN AND GAMES! THE ADVENTURES OF PENGUIN AND PANDA: GRAPHIC NOVEL (2),,,,,0,,0.00
9781958325100,LINDEN: THE STORY OF A TREE AND THE COMMUNITY THAT LOVES HIM,1,6220099,39182,CWB BOOKS DBA BOOKHAMPTON,0,45.00,0.00
9781958325100,LINDEN: THE STORY OF A TREE AND THE COMMUNITY THAT LOVES HIM,1,6220818,CZ025PFN,INGRAM BOOK COMPANY,0,50.00,0.00
9781958325100,LINDEN: THE STORY OF A TREE AND THE COMMUNITY THAT LOVES HIM,1,6220398,9622,RJ JULIA @ WESLYAN LLC,0,45.00,0.00
9781958325100,LINDEN: THE STORY OF A TREE AND THE COMMUNITY THAT LOVES HIM,1,6220389,120949,RJ JULIA BOOKSELLERS,0,45.00,0.00
SUBTOTAL 9781958325100,LINDEN: THE STORY OF A TREE AND THE COMMUNITY THAT LOVES HIM,,,,,0,,0.00
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6216499,FLBTF23,BOOK LOFT,1,45.00,10.44
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6221485,202384,CHILDREN'S PLUS  INC,1,55.00,8.55
9781958325025,MY BIG EMBARRASSING ELEPHANT,JB,6221895,November 2023 Receipts,FRASER DIRECT,27,25.00,273.17
9781958325025,MY BIG EMBARRASSING ELEPHANT,1,6219442,BTPSFL23,OFF THE BEATEN PATH,2,45.00,20.89
SUBTOTAL 9781958325025,MY BIG EMBARRASSING ELEPHANT,,,,,31,,313.05
9781958325032,MY BIG EMBARRASSING ELEPHANT,1,6214391,NOVEMBER 2023 SALES,MIDWEST TAPE LLC,1,,0.28
9781958325032,MY BIG EMBARRASSING ELEPHANT,1,6214391,NOVEMBER 2023 SALES,MIDWEST TAPE LLC,1,,0.28
SUBTOTAL 9781958325032,MY BIG EMBARRASSING ELEPHANT,,,,,2,,0.56
9781958325124,ONE ALLEY SUMMER: A NOVEL OF FRIENDSHIP AND GROWING UP,1,6219910,BNTSPR24K,CARMICHAELS BOOKSTORE,0,45.00,0.00
SUBTOTAL 9781958325124,ONE ALLEY SUMMER: A NOVEL OF FRIENDSHIP AND GROWING UP,,,,,0,,0.00
9781958325087,OUR UNBREAKABLE THREAD: A BOOK ABOUT ALL OF OUR LIVES FROM PARENT TO CHILD GENERATION TO GENERATION,1,6220389,120949,RJ JULIA BOOKSELLERS,0,45.00,0.00
SUBTOTAL 9781958325087,OUR UNBREAKABLE THREAD: A BOOK ABOUT ALL OF OUR LIVES FROM PARENT TO CHILD GENERATION TO GENERATION,,,,,0,,0.00
9781958325056,SURPRISE! THE ADVENTURES OF PENGUIN AND PANDA: GRAPHIC NOVEL (1),1,6220099,39182,CWB BOOKS DBA BOOKHAMPTON,0,45.00,0.00
9781958325056,SURPRISE! THE ADVENTURES OF PENGUIN AND PANDA: GRAPHIC NOVEL (1),1,6221252,BL0116,HICKLEBEE'S CHILDRENS BOOKS,0,45.00,0.00
9781958325056,SURPRISE! THE ADVENTURES OF PENGUIN AND PANDA: GRAPHIC NOVEL (1),1,6220410,BSK24,INDIE BOOKS LLC,0,45.00,0.00
9781958325056,SURPRISE! THE ADVENTURES OF PENGUIN AND PANDA: GRAPHIC NOVEL (1),1,6220398,9622,RJ JULIA @ WESLYAN LLC,0,45.00,0.00
9781958325056,SURPRISE! THE ADVENTURES OF PENGUIN AND PANDA: GRAPHIC NOVEL (1),1,6220389,120949,RJ JULIA BOOKSELLERS,0,45.00,0.00
9781958325056,SURPRISE! THE ADVENTURES OF PENGUIN AND PANDA: GRAPHIC NOVEL (1),1,6219298,1222024,TINY DOOR ENTERPRISES,0,45.00,0.00
SUBTOTAL 9781958325056,SURPRISE! THE ADVENTURES OF PENGUIN AND PANDA: GRAPHIC NOVEL (1),,,,,0,,0.00
TOTAL,,,,,,126,,961.63
